,AUS,AUT,BEL,BGR,BRA,CAN,CHE,CHN,CYP,CZE,DEU,DNK,ESP,EST,FIN,FRA,GBR,GRC,HRV,HUN,IDN,IND,IRL,ITA,JPN,KOR,LTU,LUX,LVA,MEX,MLT,NLD,NOR,POL,PRT,ROU,RUS,SVK,SVN,SWE,TUR,TWN,USA,ROW
AUS,1236209.4372069105,208.23954408032156,684.3521308107963,266.56783574722306,1570.6237448828301,1148.1278464423337,705.5742185209712,81148.58465471452,6.120954578867145,140.46358036640177,1415.748841265039,263.9336885998878,483.17150644865177,7.618016396415327,134.28453785701257,1194.0029463126432,2926.3190325705636,32.6546901923503,5.4952739024263755,27.252051607634034,5665.026636775021,11811.0305909552,250.18695529016125,806.8951174734889,40291.81119234,16400.39119048937,9.036661226000756,87.0778140285555,2.8460088460959674,307.539272316471,2.0185978572876944,734.0119936324694,138.93217250974362,230.03915834598754,34.892790614304865,7.4053018189081685,294.50958172047234,17.072842364834898,43.04374331642454,298.7028585483481,2215.3516238661473,18545.656153160733,5895.92107078945,75683.1384458621
AUT,534.4928219912855,278357.97921495984,1856.0522613537312,556.4874508278856,895.0686364324208,1090.8056962295489,6237.492133070615,2707.136055167443,152.03693492092503,4348.789053577922,42494.74794054409,668.400030372732,1905.939464792965,87.9684075259989,662.00739605159,5035.365934837164,2508.34373211623,362.5916385632759,1249.6623044269181,4642.172144164075,257.80306375480365,653.2463838660659,477.4704595915899,8633.653181074007,1142.8692137303863,1077.272431275853,107.54389916405019,409.83498395384544,96.36934864470484,582.8711143252093,316.9275142459043,2058.5747501139426,497.9595783219465,3221.203979595898,274.85905603132306,1883.4914025821895,2186.157672637279,2036.6395839216286,1957.4905989010451,1803.1758874852949,1392.4264159348843,322.07098616624785,5033.336719791083,19106.753838328234
BEL,1688.8182558012415,2476.9777137138303,350399.8281479382,306.12037824207755,1712.4423233601344,1192.4046217851246,6658.8508501763345,5621.763336309711,184.06189097819237,2109.1078653250206,44561.76406238514,2765.0878961698777,5705.003480909598,195.43675571700453,1724.766123010773,29988.192015282264,11888.80158817946,778.5608504788246,196.42097383827775,1296.8620841707689,447.02039504906554,1459.5353973917613,2274.9314334971536,10766.462994527954,1355.6764234358445,1149.9779993063435,539.3438157019001,6203.907630397414,139.71366718473004,669.0176825173002,151.3280412580001,27325.98503189601,1926.5626385743292,3238.7929032228744,1121.390283017579,742.8336280256099,2417.0641245999323,538.7425015220999,263.5891725991281,4572.863332509602,3118.7389372042244,540.4979779454882,13638.893969611732,41998.46758003826
BGR,20.222236880230856,510.93587211740277,878.7718904889682,41774.3069813999,16.419325999618906,35.13213551422401,111.76858576157241,732.9125175939419,43.0733249242055,266.5494856122391,2369.85448571963,107.70524583002819,451.21792710495026,14.814666094772576,53.5812251082612,736.2587085200174,419.92550961356847,1029.2442659918431,34.912350958698674,281.29641975304474,30.838767656693552,23.471129089205558,83.75087798149194,1738.6828686634512,28.36964238244251,71.9072046999392,19.715063352664316,35.18745285283359,9.501924018535316,27.820078150292385,16.298831041532107,316.65277470100744,45.0606613052737,291.65747512044817,127.62946866962271,1194.0101508971266,416.17236322343723,139.86601142182326,94.68169756740014,99.07633416418376,2335.292339553398,22.105107139829315,295.32043476089297,6896.342614681015
BRA,954.0364518488298,219.61674609563107,1752.9330886909074,160.74312479455938,1691795.3075051224,3234.50704762761,367.7563064134048,40898.60323631253,9.85950295225452,65.6976584644934,5167.696608777549,930.4604820967711,3069.07225846694,20.92488662993784,581.0627569405996,3628.233874956765,3731.7149276136006,142.43814384097323,127.90891583140014,114.7161671421744,2797.062000013528,5872.625473303134,417.69968684310777,3379.5137759081645,7670.876330902478,4575.037894625967,100.00284756092879,62.21726537662537,4.928914730713358,3186.7655698491517,1.9171904636751145,8265.86811881153,1673.0069640860677,382.84615871896904,942.58190769683,447.52725397495794,928.6812052683239,33.24929659121349,278.0211977889447,533.1087100268159,990.0494449858121,3556.022807470751,21812.433085943205,75426.37126844542
CAN,1654.0289150287945,456.2977729168518,1900.442127310326,76.54308029121619,1693.003268788285,1275088.123016434,981.8483243791941,16821.988973485953,7.956767122732759,143.6834852941793,3395.692060366019,450.18454752574326,1093.4286871069296,25.255630992283873,348.2474103867115,6559.635897638119,11095.466653569565,165.5652871371982,27.18650927072556,368.635166990886,991.9471140270028,1750.4478049490156,1483.5648904738443,1427.8359462920464,11434.995142443537,3466.10606718624,23.605911846550136,312.19418992961175,27.84595353371363,6675.888387684168,304.353190730682,1965.5764657231116,2114.806522872252,413.5659568007097,122.96223494893495,209.54129252606083,867.5737348000727,122.30248143788097,22.65090171358577,906.2392435138609,876.5270662713376,2652.018098103457,237321.10530527864,65042.71599527424
CHE,1568.8181749368682,3954.3724710338724,6518.663903695955,132.39778294382273,1431.512678300886,3211.5835479208245,527394.2410572633,4442.167952006195,116.1275725713201,1076.7834083320251,29110.520154646834,1562.4599509924926,4053.2592897880613,111.43768316700854,884.3776218884913,10317.343544297202,10074.324419666982,486.4366039207356,193.94902400852374,662.2063795555337,388.67948834197273,1995.7299786721057,1859.1166403409077,11505.882804178815,4227.233888202446,1711.985176552324,56.28444554794918,5245.889935358393,99.26682733114143,749.1999461187726,144.84572656017866,4569.754019330654,787.858898727941,1244.6024791584025,449.8968021813807,261.89718990158354,1194.4399404808187,241.97608072348683,145.99473244505086,939.8410647598004,1157.6117518324836,756.6862137156128,16901.842582597925,61140.145406369644
CHN,23321.415487769707,1932.3554494665398,7179.158586540758,407.1965429710534,19287.514913759464,20404.588996579343,3172.7137649208494,18327275.438919894,216.40862413478408,4793.916685848885,40144.7741894279,3923.443893267831,8304.879861397167,613.1976158246989,4775.4642851341405,19452.045315159605,26113.909790140628,1011.5365870670732,423.1319464348488,3836.8244426110546,20217.821880048363,21958.063135872577,2032.7543059034363,13123.59854414209,59768.42667566142,73331.55378495457,384.2776504028333,423.8755322391879,279.4013869127454,20110.097977917896,304.9758702775812,20848.70580988126,1791.4520777050727,6223.592809504247,749.2137497274599,1096.345080769164,16947.212343616942,1685.0183393124782,525.9684294640881,6641.768523880716,10054.103507802085,26479.685706545835,116260.28027728539,513303.7082848059
CYP,4.53830414835142,85.7487367020413,149.16799622776225,27.75681659132286,0.39003869815193976,14.933282069673647,36.69565083711045,1.9294393519562774,12827.126196147256,70.89519412240324,167.46267716322555,561.5026044049321,16.754962188595606,147.03085748671737,8.287530019710417,58.61894788658593,182.86413979202024,298.2070154236221,9.110025202017528,129.51521537874487,1.0853831243097176,2.0654071394947957,79.53171624572148,193.01531323941248,0.6067968633663937,11.530834011841891,9.586230116018152,29.351902344939532,25.699154722119754,0.059668062823571365,1148.4845767643674,71.47392371950953,15.547130964455777,146.81325549267615,4.3869977006669,41.201561825283626,226.00466089606692,19.127002747845626,10.693800867451227,77.63810986905237,8.772983690598497,0.5974958210134863,115.40140007774173,2331.4134758450973
CZE,232.8142990408894,5585.110810464755,3073.0156042117815,337.8571981418312,329.4185575503643,361.33421917825893,1140.032897095584,1314.806072436501,71.20439698887596,193174.4289427413,30504.948762729804,650.3760425345948,1963.1482305096504,115.95189808337616,547.3481217456462,4756.834010582335,3049.5853535233455,103.12100960850681,215.05413051762943,3065.1583305977465,154.6002572608236,370.6040401137988,413.10519992431733,3387.1690819247992,429.69869478519433,458.0016680997086,207.3889072233521,194.02789181946548,128.97583837034617,398.15751942004835,29.67597278536373,2099.260117058413,405.43186650500274,5775.130803087964,211.8287836955335,928.9343587082502,3275.9771386217353,6924.201444736814,427.08010663423795,1379.2721048645678,1332.836029282493,56.81798757077893,2385.786754910529,7104.27207133272
DEU,5991.643989888178,48615.47769694062,30863.17194256363,1821.4292418092384,11450.241779320255,7698.058745484086,36161.83109720887,51439.049569470386,478.15914418734167,28915.225273992688,2600372.65106782,16719.483003312143,27285.484842159483,1143.1294747783043,9551.13446986465,78267.62981291914,52025.5816072883,2600.2517454366016,1519.3747896259197,19169.433349579347,2931.847361220959,7479.811418027202,7637.596791043604,52260.18872446602,11845.493301046728,14084.66529840806,1215.6459560223914,7172.363400667702,678.3971519288324,9711.709380603184,297.03492111207555,50017.96631052141,6639.632578072508,36301.45946449739,4993.560410236637,7251.462300224846,27416.449542778377,9548.309864955683,2627.136869797337,17896.85568697285,17298.759155404794,4772.173117723694,62760.30453780601,133414.67192637475
