,AUS,AUT,BEL,BGR,BRA,CAN,CHE,CHN,CYP,CZE,DEU,DNK,ESP,EST,FIN,FRA,GBR,GRC,HRV,HUN,IDN,IND,IRL,ITA,JPN,KOR,LTU,LUX,LVA,MEX,MLT,NLD,NOR,POL,PRT,ROU,RUS,SVK,SVN,SWE,TUR,TWN,USA,ROW
AUS,941579.3670591782,101.35929863102584,756.948586882867,25.44271457020975,1558.1439460010663,1110.6364573165588,481.5888889751194,35113.01531732934,7.489672791947656,107.61747450696332,1658.8025059147292,384.5471402648793,864.7493387126636,5.005045423058252,900.0451059156128,1688.7678115948327,3527.3535766675195,98.80859333398995,2.9465653528222635,26.85377306914221,4360.519019247083,11520.075633171517,266.0868448701617,1674.9662480334434,48167.869831391596,17395.832528443338,1.6989359532297532,46.42937421160858,3.0484288861320663,620.9818494465482,75.0388187537253,1371.0802490597414,267.8083460161481,61.11144996538893,15.014475634528312,146.01662621965303,381.76052063962914,18.756167244580297,13.748082433793298,565.0402453936861,866.4690556311191,6890.598432261652,6073.398872490525,53162.979864387635
AUT,491.79008286651253,286945.37879340205,1630.731468357164,691.721813978962,744.0320183855364,1257.455055881231,5044.84752849181,2514.479524605451,239.46905977381317,4418.803352342395,38690.13024895381,817.4434366633566,2377.400890338162,140.04654400558914,743.0050742105892,4654.76259497697,3232.3449406662594,498.5516816660391,1594.3559753629831,5560.071432314313,296.8045590836341,889.75392284724,618.369365903233,9777.727183390858,1167.508005050392,724.4705392450395,98.92878153516257,360.1352933244857,120.83135892960576,505.49898843075823,273.96751265474614,1937.7074148605402,731.9149169307663,3348.8432449418415,391.3500767244826,1927.6838893478819,1316.4926540194688,2165.7263523720285,2083.005168851298,1926.9577421975716,1281.9606573401963,361.77559126897154,4402.430824457147,17019.815812295285
BEL,727.4175853626991,2184.6027511726566,370911.57909664704,232.23644097278847,1586.4138158651706,1032.6133101233286,5076.846972065809,3764.3219660245904,126.3805028723142,1977.4543734328759,46812.66299116433,3545.177229253262,7479.430183033318,151.27294266188366,2234.9203030385497,35404.70004189253,12821.254429847144,1477.5277899018474,198.72577088471473,1185.8552357461022,434.0717605840354,1622.4504533202903,1889.722874637223,9977.172763516504,1760.3512635940372,1289.7145687735301,352.6279168074555,6564.630907064023,104.98769846942974,639.6339353688476,163.2211560956262,19851.410425654198,1614.994696852547,3558.9118749214917,1269.2083149873888,613.6642712506062,2195.4296034476133,645.5620168595493,299.91901362541086,3921.220782600224,2936.4334365331865,521.6989791405716,12631.474729421852,36340.125774235385
BGR,18.427990220909873,412.6720540379733,1001.2468669560358,48531.990483764086,96.69705976092062,70.98892973964882,64.87277229412014,135.91538589435203,66.83016598138217,97.59918394175043,1401.2886366141358,78.39101562955634,377.47555659949427,6.983739474903226,32.89996364539645,472.6774539898338,527.5600839300114,1176.3389599213972,78.81021988532771,139.73840197259034,13.284552949017309,32.20354742797433,31.85679124750611,847.7933102183019,21.52199300699786,35.38979313807328,9.337211735111394,54.81760624485323,24.196646714237684,17.269628779342018,39.431661475313234,181.41894365184663,54.83924463580539,269.95017507998296,28.511024897592293,864.6563969956234,336.13238229684356,61.24832274089147,91.52029352215219,79.54098517455614,1751.8221117919018,11.518990362230262,320.98799692613704,5631.4670020959475
BRA,863.9386203251921,401.3630854904929,2375.148661933914,151.4171177538129,1289483.2582056324,1691.5556107222853,645.1317718872036,17067.031927524535,83.48361834279424,98.90517645279226,5879.552243572558,1138.132493530065,3041.126620717744,15.54843489120262,430.98907819189475,4174.400821977948,3356.0091252839493,364.572029597357,146.1453739421511,67.02016869404524,1466.6914528097057,4778.653772348346,250.12232896700522,4110.180448743318,5594.084129508441,3603.2831748068097,31.82512844017423,90.97250442381038,18.454178203239476,3235.0371026313974,6.057554768544499,7641.791278036701,895.357939872217,318.31713269991855,1484.2341094495864,371.7578271297245,1720.992119869214,39.725860285413894,239.517928487306,702.82940223696,701.1248021384441,1682.7235187811873,21258.792349761217,54785.59499979527
CAN,1857.834428732052,424.5168761873278,2152.1963076326615,22.624515694527606,1854.7605124908919,1038862.2438763726,969.432633141278,8897.290689090893,10.209334614694173,176.3901466931789,5337.502268852391,654.669778899686,4035.399636848831,13.0051048698733,903.4347568325119,3988.1134011215267,14177.128429859671,206.68328761315746,97.31431353557713,377.82761106410476,900.5498879192508,988.0374055926904,1289.3710645080794,1785.4097977302197,11130.447487535428,3822.4720793242327,15.539081504456508,196.82190070923613,29.521959852865734,6618.779083430516,189.78902020772864,1711.4264504911678,2006.026853560409,528.6343139409513,135.7235736830316,344.87374786651105,610.5311539526399,65.24838307919187,63.037327008476275,1001.6439108144461,558.5402087974331,1186.294862580915,230790.62971538323,51655.892201134986
CHE,1151.792526617423,3272.5113714580157,3500.247267201298,140.64468492597643,1343.718963478614,2268.844056900463,433148.90579201735,3094.1049493834053,187.0957547602697,1054.4597384058509,29646.46413630248,1607.6490070809916,5063.926511872468,57.10515191666892,738.9940481444211,9041.328020894623,8786.605735695659,679.5144625831688,264.5034653518607,801.9433759745397,282.1047803773347,2003.473724694064,3815.0747001621166,9257.838517281314,4324.005704940004,1067.2809956536641,45.90923889250203,5158.351170517199,126.4904218030356,829.0382049692545,78.18156008382194,3911.329905750472,756.5138723640955,2125.9974710381757,758.315245167385,319.0848708786351,797.4923736864004,340.2104696967857,183.22229115308986,1557.2406524173841,2091.880237735021,764.8576522228784,12232.224083139805,41796.009389073144
CHN,12177.733607154323,1553.7155508071185,7367.479933446263,437.2095788023174,9768.836826245568,13420.471570120035,1939.7079838413788,8230336.217233472,225.83342888668525,4307.7963928660765,29683.782410221713,3356.7084315463785,9881.444344204347,264.0448318737663,4439.779112823442,14039.921160935388,13891.87862739378,1122.4380848232252,350.0483410329138,4011.1004514087826,9876.574400326184,13128.644228240319,3312.324691897395,12368.587074443922,54023.16745087077,49744.935514265075,257.38295478180106,749.9403234955282,192.67392476980442,12314.19768378005,128.07610457095683,7279.925556273629,1387.5523676243638,3835.590361747484,775.875409322769,915.7689181489928,8976.788868772106,1403.4651221331044,335.42580334550263,4700.617157318038,5462.971382929644,18290.078510499487,74511.21924590893,295939.34410786437
CYP,8.99167305482223,73.77918255682542,85.15322831517817,125.07308138231221,0.12031640483921743,16.038289752458265,15.33650686395847,48.7010362604164,14147.001125832936,152.34769381642045,335.27163728782676,65.67818457551373,88.68656837597864,175.9419375160465,23.274053466177914,53.160312280289176,357.16951622029444,1066.6129497452528,6.10345109670605,273.24172586791235,0.1380426232832166,2.6674541186720377,118.4939891976255,114.16827428505923,40.98773099376697,7.047645788231457,8.260665999733149,90.13337682999706,16.20288296599382,0.04949514696910181,111.04966445564008,96.40056002979084,32.60098131626727,100.99804906636729,5.076272162279235,91.72695942838108,137.76339392303257,51.77783541617319,20.4631848445976,82.70279012375688,3.731359513300807,0.06666280846977837,459.26405541495984,1614.4217918558008
CZE,155.12423245964365,4777.661486175074,1931.1542801733567,355.48358988296064,236.83164256955172,261.28732968866706,1068.20269305507,688.3761269532195,30.844406146931753,243083.36641998187,29686.052483487732,675.4462801172382,1797.5959177965926,95.98911275778022,513.3887212121984,4013.1911950852277,3009.334544645616,175.70683062634816,349.8150476279977,2735.6021535278146,44.127912995803854,469.1188386670583,264.8268040534423,3314.750561745217,397.71605471239025,224.21076797372945,177.03255957218428,253.08778219984893,91.81573582718922,232.50234467362023,10.39345641404125,1434.9574754314906,836.553576170971,5569.413909184941,174.42053388445282,842.4507001854304,2719.236505542828,6649.910582396366,555.096540565792,1369.4503962524213,637.8333164612283,60.36502488643134,1691.7420118263553,7629.549929039834
