,AUS,AUT,BEL,BGR,BRA,CAN,CHE,CHN,CYP,CZE,DEU,DNK,ESP,EST,FIN,FRA,GBR,GRC,HRV,HUN,IDN,IND,IRL,ITA,JPN,KOR,LTU,LUX,LVA,MEX,MLT,NLD,NOR,POL,PRT,ROU,RUS,SVK,SVN,SWE,TUR,TWN,USA,ROW
AUS,870389.3733803246,122.66140588614796,1138.4655320302386,35.6080767025261,1492.4242483843484,1477.1211243795394,486.1625623310119,24801.092717694013,9.618397505813284,100.1256566554163,1343.2557154159617,585.6449740476193,918.6607576491086,4.669448223824466,1222.7732340883142,1423.4121529842257,3057.7625173448964,102.97248896260997,3.4730021995671447,31.28605551830447,4385.361466937772,11311.077457705023,256.7339513734527,1766.36414254372,26233.997603017677,12395.77072835099,4.069537610373083,42.96246215507128,7.18882978997318,617.8588411249925,30.901896445746004,1055.8093358658089,154.19284164011387,57.02828560376982,40.60523115567849,209.78698235449633,308.05562758755417,23.188102580122813,22.533824900466776,344.9005349548535,607.6405209663276,4613.9736971756,5128.760660613544,48751.67242919582
AUT,417.97918555229245,246302.01292280023,1370.039317621457,541.0921105808244,592.7267732645754,1129.733862151014,4538.506488770643,1846.3063644555957,124.64998442713745,3710.054547515183,35084.092751976874,695.1486581059336,2217.9914951291817,134.84497975038693,620.6333578394658,3989.9763853851755,3342.960639464482,475.6203193330561,1541.3955877935261,4309.9082439331105,131.0141964081872,772.2129379464751,617.2889823272034,9139.873599707607,1181.1369406184726,642.6079298533152,74.93654325981831,232.50913204459656,110.36358413173033,427.8794594145233,369.48622987478876,1647.3319309948272,757.2121138181775,2501.085929401415,311.3440229759847,1960.9734612407567,1028.4506791213757,1716.6039009957203,1797.911975081187,1595.1419416626195,1046.1866014025338,261.3228217973367,3909.2730527338067,13693.997222014234
BEL,605.0993366402715,1874.3447035768886,336462.5526677137,221.50557376507783,1053.6707145714493,1048.3061758350575,4092.596614345614,3135.2491597934923,107.51755032973234,1634.2052697580093,40250.50883262848,2934.088235503523,7006.746454313844,125.88535454751168,1623.5095248240755,31902.643328951446,12853.941771778902,1479.6670190724158,183.9638064327919,981.2708089076439,286.52785605438174,1775.1046518996784,1498.5394512054936,10726.003354387369,1558.6309057570634,844.622146798616,323.56515068998317,5187.430150917247,91.13159140066064,574.4969818149849,65.46040302527918,16343.317308620892,1506.151585603919,3011.839481488804,1021.9923999620564,578.6770358613564,1603.646895111218,434.6994726401087,279.27738708700593,3522.409648990918,2508.2546791139644,484.3857504795937,9187.891228351125,27802.818674378046
BGR,10.089285109106319,268.63980587190474,825.3476580617213,40450.37641694949,60.46038869027776,80.32213308710946,50.448119603171286,92.29274914966872,40.17047665304127,67.01342491697132,1203.1535359227587,56.64883844675427,299.41994607223273,9.37462076266335,38.7455569814365,351.90129274093056,437.9450898353057,697.2599932137787,102.69974983115921,109.8416982107047,9.84357534839415,74.91359204462853,24.948378971178023,829.7677034947679,17.897133275357977,21.834482815290826,7.806377729878263,26.458247697621502,18.90853180244999,15.695225211160329,35.093024122495855,83.96380732749567,22.800315501656993,180.32620252611935,19.414837869544566,542.788702548284,203.9612838839836,58.10708621933798,104.79885967259932,83.9834402977338,1887.7074686878977,10.596575703990066,277.96800167383293,3884.8786316858586
BRA,606.0138887361784,255.6597311447804,2140.3027401605104,183.71183971194145,1056490.0814334108,1621.1745169752833,484.02225839904304,12190.56231642184,201.1371990191452,65.5442216462385,4737.504922022117,720.5152318620335,2717.5045233831843,24.49478593657916,390.6824051720135,3288.7720335931263,2693.392174394397,310.37503972765927,89.56853762521106,68.41347068730128,1130.4579179808247,3421.209683199118,224.34597388595463,3990.2611198247296,3638.2647393865795,2253.145994577572,25.677264044205288,23.64368043091083,19.676931756014888,3225.805409262174,9.449805217379419,4692.607846779046,739.7265722585782,241.21909012988073,1550.7489742591183,342.1525393017457,1400.297413135464,27.817004040950494,204.47818268285081,477.57105753407023,690.6724373479437,867.1369199126865,17886.56854314706,42932.552436009224
CAN,1602.2312341071402,455.29091491898055,1598.9155219511267,23.642706652315294,1116.4785456872114,989180.7271462998,1020.7230130730376,7422.948024552322,11.981167195029748,244.28612341538943,4737.830737459497,479.58027731176935,3695.428460557739,14.64849011349659,771.3672942160467,3660.6563335306614,13399.49811774962,220.08634662521982,84.42262013360117,316.4207527223358,702.4477416816815,896.8336426533971,1010.1378774534281,1988.3799792572213,9494.66722886622,2598.4845177032735,14.096854439445238,78.81516465657958,24.384422112281413,5056.593568041076,129.234051162661,1655.8839547615235,3260.2362175186595,417.1947597351548,97.9324259741652,186.78331764181047,511.98278361112557,116.48043339835661,122.67557449432731,1129.7066049526513,514.3296303502731,1270.6979262890593,203682.1085395834,46665.75404212716
CHE,998.0730833831864,2897.934356860477,2692.432660618101,117.88032162536878,1340.3806733064846,2086.8595440999925,366045.12066380586,2366.618232124235,213.12461201686534,870.0928701933977,26989.382483899633,1286.865176704011,4500.295646684842,51.43392987916189,499.5587817601989,8216.437674646551,9842.719600778866,792.4996130108411,217.9900227619955,684.4534508096561,227.95229537527572,518.2563698584597,2178.503509946082,9172.975814484242,3532.2633198446497,1169.1419467487733,38.19315727766997,4287.82514757233,103.16458453662673,742.5646742447069,52.74590442453269,3931.002461990759,581.0561130731248,1491.9328824219383,649.8145961545079,261.86452870599476,565.5978022203522,259.0701030176679,163.94388695259002,1401.405525713752,2355.2713148493567,642.5698943280612,11323.115699149863,35261.105134441226
CHN,9709.186586327733,1314.3659046489595,5281.5252196178135,300.02578119131533,5711.528732669092,11478.84030056349,1783.837469050352,6372946.053883942,146.35916340142217,3289.504381101118,24787.027174300994,2873.263235667625,7758.7990083068025,217.64262633571406,3361.3423221175613,11815.242125000976,11579.213478334343,972.6244292897819,265.72082099437756,3015.64565312938,6534.223676317657,12604.493395943375,3460.5201584418937,9817.127903588425,45659.80318773922,36660.33422896585,187.75178420871734,764.3856043743483,150.24777215053925,10592.684717902215,64.58906658759449,5529.5366985881565,1056.8346077699046,2713.6014894984437,609.4846322980545,634.9034272310337,6953.367191878316,869.1991961263303,231.82196112174182,3667.979574959569,4541.254480544971,16513.57906974937,63152.73116787514,241815.25805664808
CYP,2.198814690057061,52.91105909239832,51.535304663515,44.58636260425921,0.20032099238777704,11.253791848031407,18.451935478158187,3.932352159479493,12230.325257714876,48.80018497012967,331.02873262903495,62.468454270812636,51.84137802823681,155.3313565552448,6.5402874196981795,62.642676089765864,634.0459891307303,956.0962407484997,6.529145154550008,112.96462514056951,0.15789245595131587,4.865484449338759,99.09308284665948,155.90827092821067,13.873577633016039,0.47871762665513856,6.771071669754699,98.3481512003034,29.462642127750485,0.08351883973084039,58.7767908695909,156.92000733215647,33.30582170865577,75.36897536030816,6.080047918439491,78.40121178110874,125.39919579416969,26.6618549601342,13.112327201292628,28.488402009875777,6.081899345698153,0.26944798792466523,780.5742236210635,1158.3178040343435
CZE,116.91327659341079,4116.3394062704665,1553.830602943838,287.9618303003421,177.35022867080045,171.0395169429423,939.8228634050112,590.5449325129758,38.42749395799862,194726.20824148762,24084.96083929984,584.1853718424154,1723.957530425814,77.0193319367249,363.76215612442326,3381.80008385344,3020.24057322726,166.51697429298915,318.74422078587776,2484.3000836758533,60.64714531378536,449.37787210828503,293.98241946923247,3060.1079188856943,324.7778412083457,191.97386708817695,154.69555591380993,341.0090821067461,112.91504421730995,209.95558166614813,23.007775005333848,1195.373746756778,585.7022165586437,4376.900021824768,159.32087889465245,738.7184323372288,1351.310133370901,5427.481647220745,429.0160927255541,1202.3057979044231,555.1540839968578,64.5537137753119,1588.4026499508125,5522.6520090054155
