,AUS,AUT,BEL,BGR,BRA,CAN,CHE,CHN,CYP,CZE,DEU,DNK,ESP,EST,FIN,FRA,GBR,GRC,HRV,HUN,IDN,IND,IRL,ITA,JPN,KOR,LTU,LUX,LVA,MEX,MLT,NLD,NOR,POL,PRT,ROU,RUS,SVK,SVN,SWE,TUR,TWN,USA,ROW
DEU,3309.3724580855355,36419.280516738116,25289.082934270275,1167.9016491699758,5977.549288050308,5979.400799359742,28121.101895820822,20193.40664486296,299.9809396765916,18802.1234085679,2149109.5315342937,12342.78740399566,27499.188649545278,637.7424053641072,6592.998139788737,61343.4332314064,41433.53454569087,3119.8749629654476,1693.4821717418777,15501.400706282258,1200.3194516474828,7367.8874499284575,5789.189190333302,39433.645845138446,10602.55971226513,6637.501399276054,850.5382814652503,3838.529277326893,570.2332130408485,6893.082663819144,517.2250913102704,28021.96455460434,4584.5519565327995,22117.029246957674,4869.172935290476,3622.9840183180418,14565.717801593504,5784.500796161634,2245.2627542923633,15022.69114193573,9788.818906451568,4358.527731132244,47481.80105224201,97224.90509949533
DNK,433.90900943285715,343.79887644574313,795.2318790485601,67.83581481781053,221.625775000828,987.2808009818577,502.1811343647283,1007.317560068959,21.42267422118189,346.7692601585012,6911.950897681688,160113.1672009325,2019.9260431682171,119.71589631929612,1848.0827039164835,2436.147814478418,4740.61801159364,358.4172119011385,67.36935319824448,381.7742895434626,129.97805338651943,1002.4526439481343,862.317977327475,1276.1228783218394,1497.9025075083653,357.3845801281564,197.17678387694306,85.80355952102295,135.6037179894706,217.36153044735397,19.370912504579934,2156.0758671256817,3865.4227483368863,1002.5575689349738,250.6947442926008,77.19706095874868,550.0382151360182,94.47987353596223,43.342479335604665,9643.62503322826,606.8529831420434,187.2265088387261,3229.6970525145794,20627.499304174245
ESP,418.4468260234653,1024.4366454262217,4066.856551664864,198.61353429808878,1581.2797473192713,1906.3437187988923,2404.2340359224345,1395.1054968212632,87.52305070214638,835.8305766897703,15070.829763651838,2018.9931245018538,1145249.8758815718,72.76760602589796,578.0417292789215,20806.529688290306,15393.646284469463,1042.9253943526155,104.97373707624409,883.0076532234667,168.52706621812493,657.9190813549737,2217.7192818593317,10683.44042252553,835.1941868536935,539.4981464060172,98.95058979962172,2238.2307573138837,113.07224350108719,2212.657055769553,66.5033846028083,4634.300572050143,1052.454203355966,1277.86539144192,10301.488971457009,417.3074821092575,1194.5238482576005,296.01559279597393,271.96078668236356,2194.9253341037665,2199.54630118916,379.2511515698393,8267.150369128862,32807.94533039011
EST,8.853970578173962,47.17263258117937,64.02341860496192,2.3566388500069917,7.079310896374874,18.157526672360802,87.29515473552031,43.41538637438601,59.876653372481506,22.02618992946007,410.3978443820319,304.3453780341833,50.24923682119023,12103.082004899938,1001.8166210415465,97.04577823422524,268.97475015463914,23.15876446637805,4.824146577989656,31.774293840466395,0.9377028020489157,17.13095697268297,47.03302104340855,61.25005243192108,48.49487031099061,13.733737030883821,157.59223819344592,15.898527573747419,372.23268491647605,1.8861054309262681,0.9787222134494096,157.22238772719464,248.9519603117641,70.98622275583345,4.697981290943444,4.098853420953201,265.1684874315445,8.06451306482223,5.645925817344781,730.345546736933,10.28161694055032,7.830086515121313,156.9133951094149,878.0781560035574
FIN,307.26158240933876,573.7405805850444,1144.500245352399,37.145726646432216,321.17681469383626,570.9210800381978,681.5452140993344,1687.918074866851,14.670325550988297,291.0606262449271,6328.891085031955,1470.4961112454093,1159.0995295478442,936.380834572382,167788.63939208063,2121.92692920796,3295.4907515424434,268.7240550894055,29.236646790752037,456.1958470816837,133.8062350570408,547.573087291352,509.98201554625905,1773.3544112377958,1152.6312577430356,358.4411434408143,177.6139195762159,43.75929890361902,214.4136028084724,194.9445066780551,22.333917485682985,2098.6550083666366,1399.0091825741292,1185.321783415344,153.49225066455756,101.17393967611144,2755.0302047359583,75.84230260094144,47.90895236874553,6833.439713993041,512.6260305692015,381.71707214530784,4458.78711528583,7920.268683689579
FRA,1337.7434387362366,2639.7408782816324,17310.213786063672,410.292804663899,2564.032001940356,2740.3965278798105,7343.285443700279,7317.012747789928,147.49243666683162,2590.92845856687,45098.40221357059,2423.152450790544,31771.032963098536,111.16409836387031,1728.099480823071,1599273.278235685,24560.663863284597,1648.0838440377024,314.7060579891927,2678.060982800135,434.32488639966544,4827.729462342951,3684.036941823714,27105.273639980984,4030.4388424091867,2282.502937563449,165.29459919077152,2756.5953414588885,115.79996012500996,2048.2112989876446,438.6891807113991,8878.704239494613,1700.2579518557523,4447.870885776996,3205.8944598368707,1617.967357295984,2692.995420218654,877.6149353926673,1029.5452406477855,4783.658204011955,4704.66892047118,1543.9982983298607,22661.73391208577,60761.36558185672
GBR,3374.0358549197663,1849.2605216782836,10618.550112646579,259.0840633246994,1297.425851942035,13277.649367084381,6030.365407207192,3968.521167795736,325.60135731483757,1912.5178024477084,38110.77128120779,5212.5855166379415,17836.0970276283,201.89459347772794,2728.284617136497,29612.448664250966,1746614.7886748796,1699.9284505773887,288.91169509100007,2023.4657203769418,507.7863521966595,5493.968285734932,22529.38681445728,15304.110903984709,7113.887253820716,3327.4706413362906,301.3117627196962,11326.076366071584,176.38130760516273,1502.0240198228898,581.653746091338,15847.103628526695,5275.998983758704,2972.2138325767,2212.2521368242337,679.2503102384393,2135.278814296425,403.6285886156859,230.4699946339533,7774.301111584743,2666.12559325764,1218.64879915635,47159.11875365277,100955.64930685735
GRC,49.08109324262941,155.16744129431785,276.46660444417034,805.4744170537538,61.59569487029298,151.83959588928565,182.49498783171475,90.60084094633808,463.9057853379821,62.70688719894402,1309.0137705379727,409.04553957394734,475.26613576688504,6.860859452325601,40.237435680268966,554.8792609958696,1505.674166239006,154061.76600129128,71.33166196242901,48.32244470535212,43.00884764169698,150.48324099363586,81.01085994990416,1108.1854355596124,324.2225091108479,61.608734187677406,13.086944810095066,41.71413042119329,5.022751920496849,26.2235305292631,24.437979303954517,292.0987255992877,48.742329018199385,151.96872716989796,56.104817095809274,590.2312819074664,139.94043988769758,36.722251311639056,150.0556069782522,167.63084117703997,1288.232583334282,20.337488332948453,988.2289192494338,14438.186105113005
HRV,2.261168290684261,748.5068972232621,211.09859214191013,76.8686322304577,7.806363895998601,28.515341133497085,104.2601337817995,39.15941442843819,20.765593854602667,84.57937826345591,798.1413047804531,50.85372547787031,104.98459052123809,3.558165963494084,12.39451185712134,233.12539078617803,372.37984344816294,51.24537812821105,32025.961335780736,245.57286284703846,0.9063070617094163,82.97154472294373,76.47931781729915,1362.9617339291501,11.121618351234327,11.869691797127029,9.443656600719706,41.50868312402575,5.310698231247019,5.645044826781679,30.82628666792735,84.1938026625334,161.22002345143585,91.65081284018078,30.47802298917786,61.68446508974347,37.48938370742212,47.61098273375816,877.0837029300066,180.9663440296391,98.83708479509237,0.8575702962776883,212.91975362025545,4031.755016603128
HUN,82.82249276946803,2614.88517380868,724.7791188871778,187.32441827571094,105.83490275772759,138.43131569501804,392.68424864538076,514.3498518726021,29.547812886244138,1638.0723891554642,12804.036933939424,266.22926722523783,1545.652928213133,44.390281376543754,291.9686947460538,1913.3969671547068,1754.725485350822,248.05979423484186,553.8268798682502,73643.31416517243,7.284567272242715,109.21389604455746,257.6554542497182,2264.8481386097656,282.2920935884029,217.73368584086674,82.80403830095452,56.801122039520116,43.07687225726032,200.32110729994506,5.280234147192969,686.2808767733925,112.21412473074845,1640.5544341842194,199.03597709398917,1911.9043990747352,563.7329351124417,1692.928534882187,359.24387876441915,488.28415165587245,788.3868506520648,43.809286095114025,1335.9328780505919,4617.001798156052
IDN,3200.266548792905,41.50327052938212,298.03254562365754,14.605888754294034,793.0828540778182,367.367612570466,81.05131764940968,8840.20904504627,5.677132165330435,69.03760317350381,1151.59523013621,212.84609698687856,1091.244566769911,3.218915591172022,64.37737465310892,551.4974018938484,899.8755131248017,87.30974927380342,21.74372160505731,65.30024186584927,310245.53698251065,3004.1796076718706,85.02391695629915,815.8057036879422,20407.796227419793,7057.474803762292,10.26908510441063,12.448550616244512,5.616433579747089,435.3452900997382,1.7861029700929687,1236.6320830798736,51.541434306582595,77.30209993776585,89.95637200355108,37.32875909555352,138.4002876027803,22.28498828737652,54.16200280420975,72.06012128353744,715.3584539115964,3337.6025259947796,4236.231944251183,26577.634271820847
IND,697.3034267060099,168.89775954293341,1471.6017866077564,29.312181902551814,1661.9740396016743,750.6567865730752,326.65207166206113,12181.25941114468,20.872872959307703,114.31593770550622,3368.835273937296,714.611401157673,1033.1862335499873,12.922554161114832,109.35068532124835,1785.1482481274052,3966.1473030954357,624.5979230175602,48.23031359320155,97.17988009328371,2028.6559248136118,755635.8987339428,130.68971778389152,2262.5849077385224,2849.346299206904,3121.6178969127423,8.878587049262002,27.008704148468812,15.300945841062005,605.1235766033279,23.674949432998133,1083.0073573758698,81.8920323690915,307.77272603140625,163.78004940389417,99.07089192713302,330.26547448027924,18.579478307661056,56.533882993184406,450.5066016067193,1307.4845300031425,1374.4154652907243,11758.610638969149,65289.03245912338
IRL,418.98074210572287,417.6878924881092,3425.1784587353463,32.14783814241382,427.09903264203547,789.7946202553342,3194.42266184019,1013.6670970339466,8.332856283528747,519.9788767950973,7326.170169797194,661.1264255535626,2544.522103379376,35.85785199889632,448.49918963298063,3719.213017818999,12199.563624982799,185.6789452301317,58.96283836802909,416.8155651656994,54.39128955523466,978.3041500113629,163756.05657115616,4183.91505006137,1391.8774089556596,889.0370578314236,10.942014044483324,774.7577026094162,11.087961866033302,367.80178743320687,38.232200827504926,1851.3877904172405,621.233723739661,676.6613489913481,309.2670963543333,130.6632695562047,133.65843705791576,88.69828547848996,48.711932327303856,1290.3142486123083,212.00988672012343,526.8257927444029,19014.972558009817,29385.503523825264
ITA,1412.1952968308694,6318.427966371216,4452.688301659545,832.3377235989152,2144.433912136396,2260.285285818529,8331.747945275465,4214.173670360362,369.1795425188283,2503.6747335607643,30894.821381166596,2770.00752785735,19109.74070270075,166.7133868432687,1206.5176179503658,32875.8001881342,19440.19811241254,4297.691681644942,1953.6761786409813,2627.504365256986,429.31299591070604,2339.6310965828047,3125.6392356444485,1679098.7714863655,2644.290761787964,1872.0178181781966,169.74768552494302,4150.950319831258,161.83858179186706,2354.355002072659,592.584408838201,5285.17831818735,956.2164616348986,5096.94194152908,2036.212147997012,3348.4511443934416,3332.9133908579342,1037.8385302427741,1941.2906264330734,2941.264582922858,5401.66145781849,1074.030611377994,17637.166574893006,50464.844034101494
JPN,4326.121826332374,506.8743214825918,2470.989377867015,32.05570207854054,2081.1936918863717,5729.102934781331,1305.6514504104293,62445.3072695649,16.542032000567062,1396.5550655034178,10882.804297325532,975.4946930453062,2196.429879920203,47.0258989425648,777.9223126281331,4090.628965228273,8642.884274664793,183.89120435228975,21.433864340001225,1500.5936967701844,5688.7967166427,3486.953669698732,754.2900031533806,2280.8859170327096,3624361.82533353,32627.8349705743,20.30168482894864,179.5688751133628,5.322912484212246,9207.86861448483,24.92202964258192,3105.099438901092,543.1317114319252,635.8215891377015,327.3172667382782,151.4515137859979,2132.9204846668417,243.80442797195465,36.66165116798166,857.7723846550901,1120.3973783157846,32126.617898358432,48178.78836326234,133984.8665264182
KOR,2275.155516971092,217.84189625261484,616.8959014526224,24.635321371942386,2317.6909239635775,1880.4869857969604,168.23134273950356,52479.93737748747,9.345378111432272,191.71665272646908,4233.709205147916,224.66012198505823,1091.0317448759613,16.46011381718891,337.2391233537511,1211.0486445710583,2454.8455722472886,119.40734230502785,26.542346879538083,775.9060899038911,3311.990850998682,3881.420820453454,580.4474708991894,1505.1688648438937,18965.591940444934,1034371.2622819187,37.933741309622214,49.489158126018516,13.900330367103987,5849.456391354758,55.78576946446128,668.2498523731433,118.43408978454629,1129.6084995531205,122.4252450244344,152.37579737226417,5014.7101054865525,796.3718147104307,27.829878862024678,422.47053619803717,1406.426464034822,11365.682599246125,22307.926356302443,52697.00865979592
LTU,28.629540976005433,62.33702564047303,107.75038103081496,6.103394144579877,2.1320995389580495,199.9569532442854,26.151562863353718,5.715269424425335,8.948659405599997,49.887959046797164,622.5928963885623,425.1812317289646,207.78770959255084,311.8666936923666,77.94054245476245,419.2311935555598,202.58767802142148,47.048153666548785,6.881220191512834,40.00433743860325,2.696980571267391,15.492121141287232,48.84355034937354,183.1716584282312,7.361515836033894,5.712754475645016,15485.711104194485,4.659248516985943,780.8417850849906,2.579929887890095,1.6470581981014774,217.84624743586988,156.89214656040005,567.2890648080967,20.98298963682026,14.424191943320334,527.9131133382002,17.504626010959452,11.896174956763758,400.06567771820147,52.55036647327392,4.491280090587113,472.0315375952744,2244.9120666804733
LUX,32.22170494056125,386.0148041783149,2180.778139492173,10.998915756138624,33.11460770418249,93.7704976580412,3383.3839501315592,244.69217080621814,190.8518893669566,136.85742096923374,6055.564494317078,254.45773301013966,879.5040159679652,28.444669639115656,197.56220184748423,3394.625340023178,1349.919548888285,311.8317870699471,36.50363558484454,66.3083062084062,1.308893614342818,12.394306591382767,895.4514363897468,4774.058203095575,579.180360469132,43.75550263291582,9.378693483832615,33334.9369429681,41.010928753265745,43.90086427410565,460.6957990546534,4193.8483075172735,128.40795015816153,327.7344528698583,189.23304478302484,24.54724178856034,69.93769074748305,46.22611398188645,51.03576613047006,594.7539660291476,73.57193363406695,75.89315137146723,323.01805371959,9849.73169448276
LVA,3.3197542993002838,54.58208899340597,59.197175257265705,7.074441043862605,1.0312117586950449,37.81770531659009,71.15298832394926,4.963973686965702,17.64500126358388,22.046525181473065,401.3007662279052,233.59017123017156,40.94940170747617,277.4188531873358,129.11778524855507,76.72587421344184,390.07536817164834,31.703408481009475,2.4541081020357876,15.65602334860895,0.14873870889742719,7.418426562657104,95.81859024251982,108.29257679161621,28.728079126322992,10.12011485356676,251.53987440991676,4.506853991689615,18336.016480275,0.46017910547104274,3.6928381942052546,141.58330785654096,139.01703048749346,140.46056782452652,8.20598445344711,4.5877596422476685,176.65003920368576,12.241841536316686,8.5090892114915,317.0692065424361,1.9038162464007542,2.4666115454302937,70.11503928164439,1344.640090295612
MEX,348.63077530201946,50.436453895535955,424.67005131857906,3.563737396804781,810.3624585568888,5213.791979101915,51.08094413296598,1741.174011457488,2.114769513970651,92.6605990483122,1207.1152762156566,93.912760346279,2753.012178473893,2.164780684818858,129.36416765172333,559.8888516719428,660.2513346914848,11.053919610503169,3.2603597064143526,60.92397364550043,71.92206961929296,627.5502640578128,134.93250345045792,211.21655199834456,1091.0073552106485,464.1631070983787,0.8321893496969214,5.946562741211576,0.9121308562421514,492956.8202770894,0.8865182069723362,203.2004682892507,78.19725041548068,95.74324639330975,277.553679402455,53.187595093639914,59.9707942750895,9.650754120531124,4.637584593265655,41.49377584751784,51.13660479176448,165.2479891260361,94694.10494971616,10876.089426619215
MLT,7.802683501188103,130.47493432419085,52.96090551021562,37.57364399219752,11.551741125370008,20.306299599074773,57.018978084600185,63.81584612337332,6.245268755045056,17.504483270708366,580.217046429541,45.97047615197534,18.161895504519407,3.458528328258091,12.138056615330957,172.2153574058642,641.2100649322055,48.204464523098224,13.983419267934687,30.2648988703513,0.4173872726485172,8.701068207796045,12.896296306174795,492.14201841179596,22.25571888056608,10.627156868435186,0.8730715678133879,45.11580508773327,2.9569754559629695,42.85000450487927,4086.127323743711,91.80179883741776,28.523549474325964,26.624547830666454,7.716917404201856,62.193910724359505,3.8681956768347563,5.063469784627245,10.023761949880821,106.25872431816438,228.26609975233706,0.22020554039048337,156.97998676092084,724.881044303674
NLD,929.62003295588,2540.6269710455385,27906.813210473363,229.98132295975512,1387.4319372635368,1165.1352053085636,3365.1350703088588,3867.356220760307,95.30043199102309,1630.5774518443584,48589.307716887524,3882.716358056421,7339.905535145327,136.7911539673735,1865.1255914760523,14462.928061635786,15837.010006215283,1029.1110481894964,232.18258554769002,1746.4489976615807,367.8302513785097,1325.930234099561,3462.8965858598303,9289.314264637687,1918.4797613533801,1248.9245812492795,217.2804567894499,875.8693254020146,93.71802076649078,887.1204222512471,132.3534117564272,435966.7644820834,2098.089877288473,2844.513195760478,1274.3439707959114,583.1701049329089,1958.2726311967583,464.4537504158936,252.87092391885844,3733.8685277790933,1668.0922270920246,1478.7142148710047,14843.146632890173,49220.288559330234
NOR,195.86672390650733,562.6353293022535,2182.026748880872,8.605463384661059,147.78949469849996,5390.6459108309755,331.8302007053426,1273.0838140798694,31.480634154288595,443.44223842085506,16495.753283042635,4420.117695616572,2458.8521023676763,64.5989510150659,1890.402337199865,13123.704624827453,30696.430257650605,180.46115435739054,20.80067408327592,29.293180911276384,62.763879545155895,214.7462212299856,2034.1968446404862,4167.774085327724,2202.290247984401,434.6435900247033,47.627044309644376,106.07015631547804,100.41824187363622,80.66789608125936,31.63566338713599,7260.501471870078,185313.72279021042,806.5420622204542,638.4627253211695,90.24568704794348,182.37285136108406,38.94997093926421,10.244379048521166,8489.309256338882,360.10170923650895,182.80267224738807,7929.597204656599,8981.74650660746
POL,84.93378634320268,2156.6605751746138,1816.9847974140805,263.8569567871943,227.15131872950323,687.7956345411783,751.8437627909673,714.3753188882334,44.967783793883385,3992.9056228062086,20359.427203761006,1841.2007739175922,1942.841023350424,261.2592791563601,617.5353844152011,4858.203794968962,4228.6116171565645,185.06798582270648,189.07633848017804,2294.8065077454803,17.837752898698387,279.2738014085468,569.7544352409922,4010.731689165015,223.07397301109887,261.75136470128655,745.7695935125839,198.22461677053752,380.89434856723494,155.18775800722764,10.723725788438587,2321.574447299863,1055.7114829729267,282429.56180098,466.1756051512406,996.7934541372072,2318.649765049826,1346.7965021993266,299.2494317125269,2922.3588854709337,786.5983104482901,134.95239857823827,1648.0973560894888,9913.0576384802
PRT,71.94966808971327,159.54898823278467,557.5045942746602,10.666898674930735,333.1562233949884,184.44211812169019,338.0528790258482,182.4131122079925,13.338641564286048,105.29656939247245,2290.8902347157536,175.320128484085,7587.40437441948,7.983205731173945,222.57081623971862,2871.958611638634,2078.994675779014,91.53246963040884,11.032139574733856,84.63105097190301,19.578183580317134,17.981993712043543,286.98505142808165,1125.329056839166,74.0099353727469,46.02023718818869,7.085926548685973,93.2315696155381,6.534622589468496,140.22967504474315,7.864995489184936,647.4204898227832,89.77630449645304,198.05325600730058,148962.46136019612,51.311972921057524,41.124813855459244,46.11970192774264,23.54865851898176,254.54310665999023,163.03623877580407,84.95223038593967,1613.3651643323144,8283.66506830238
ROU,9.127126941337439,742.8406679801238,350.9014748735611,608.896088195101,15.675261678318446,121.28715376664134,242.788778956152,137.22566260135758,65.63433112752931,324.97361917471767,2703.0110646651915,97.21510493592736,641.4940652129736,4.679687946526767,29.188997764045983,1200.150237411976,598.4436465587202,541.1240300509133,118.68125959334658,1242.9307569184543,7.798064159212929,432.9889383604287,55.582670237078325,2396.6354086383653,86.30295025514545,30.894397816720087,6.872713196733002,519.032125333368,14.382121895201198,38.08888603852838,18.66445000133796,282.3151651726014,97.03009171994879,370.1639847477105,45.6475365115828,88741.58192755729,350.0771978082912,142.97531537643292,74.11363776529971,131.25248132121075,2367.362184004219,7.290157043067453,735.0751437262011,5977.057572074605
RUS,27.512588054397316,3899.934476896653,1381.645686697497,3374.178210161249,536.1941687610066,1014.410486771886,2514.8125948113625,13238.811568352996,259.9847730705636,6750.275686659406,25536.96142635646,862.5188317504923,4025.2969911444156,745.4671045677385,7609.508073126685,9939.954237871802,6963.556468734294,3002.5977120888633,2041.3035194917247,4864.118584911473,183.54412207357217,2175.8683120713304,317.9638446425077,18765.74907078646,4495.323384340402,2628.850997266321,3669.495869149326,176.48139387334203,720.19410247039,216.77861838198223,10.31677212561174,15215.798719426257,819.7890785703345,11051.744739429665,709.2504642522762,2853.425455060097,726997.5563005804,4402.433256788638,228.92538180343936,3322.4063124188647,13032.728231900828,898.5831332985406,9480.415152440912,66074.58625539787
