,AUS,AUT,BEL,BGR,BRA,CAN,CHE,CHN,CYP,CZE,DEU,DNK,ESP,EST,FIN,FRA,GBR,GRC,HRV,HUN,IDN,IND,IRL,ITA,JPN,KOR,LTU,LUX,LVA,MEX,MLT,NLD,NOR,POL,PRT,ROU,RUS,SVK,SVN,SWE,TUR,TWN,USA,ROW
AUS,621270.8334152992,76.67842161251492,355.11050284212735,68.87314649655362,439.03893167430346,1585.731671698054,256.770634940034,10582.91581712341,6.8351738280174805,84.39907699151989,1162.5028333292266,531.9876053017497,502.6475669901375,0.9668371113237341,362.32559141328267,994.9518182569419,2759.650180974009,108.69853619373794,7.466608264595936,18.841355047564576,3109.364441009805,7586.555851027722,199.52160946813294,1495.9337129837445,17078.36475760039,6806.278457494846,2.346650773134403,11.406584425790587,2.4509793735104313,411.7408383014061,42.742064721045026,801.952556310838,95.01357351623591,34.21380999344647,15.485286593242403,30.741236652134738,111.78457781527955,12.434799813402137,20.654852209426892,229.85206732779363,310.3831797290514,3535.906302749607,4071.3945281939,26197.233375321586
AUT,298.8660102182228,182943.91521240643,1300.793209084222,191.20912349918171,260.8597177239948,712.2953796483041,3437.487102280174,762.8531177345204,153.04178124197995,2133.5763122311228,21406.139612676037,440.46048445164104,1456.35831320048,39.87304920774283,396.6387903403736,2852.0608428815854,2984.1847363105467,240.78243621189156,903.6593774224177,3449.7878853180146,84.93224105606159,672.262406445278,344.93974304606536,6012.969636638667,783.8303690076661,307.9247124994671,38.659016805070245,158.31050239651432,57.94112233348717,289.89965778046593,75.39153205278156,1493.263831667262,377.9539219993587,1658.493464946618,227.44137058541057,747.4841113331328,798.7684002244519,1024.1188402108505,1088.7419767702931,1021.373242264414,611.607090432485,173.80628643168856,2669.6263239847044,7340.720904309442
BEL,520.9068743458187,1407.9191428630102,257373.46146652734,104.97961933049432,572.1972882923868,676.6743513651957,2775.475303465149,1626.579310579663,75.35078608348061,811.8266569467925,26150.38320219121,2476.480868193438,4317.433133107895,79.00018254824391,977.0765105733652,23459.368426689747,10759.088757898448,854.2912811392047,140.41690191283,627.5939795567818,186.49693235619435,1264.0265971335282,2486.463509948514,7350.257515087725,1431.3802747743462,639.89626879431,78.83513953780208,3672.6176202217857,49.729835044680286,508.6871977266828,89.84866323806325,13212.908413937072,1015.3062998096115,1436.9451799061649,847.7938016654819,257.47245895074474,957.879179366274,242.02384574185234,127.34843484897897,2404.845983455463,1533.7823760220726,375.20707407361806,7063.98049706648,13772.11914112459
BGR,5.492135655196187,82.22206160917887,350.66869137880286,23273.093588243464,24.51793715373558,22.41676185987053,14.969269707539453,44.9276582044222,13.73571681589919,36.66767584538999,361.18586539139375,21.973843243456347,151.13926435305055,5.4905459962071435,7.350212768336444,113.00628124334811,146.69785178356938,277.7072786335689,35.894449950890184,43.49510534040895,10.189263470428031,10.331869349039058,10.355684269100358,455.1250824097332,3.834415518938662,5.688167189930887,3.1738887964256843,7.985574982753249,4.738238925334111,10.421749770045988,10.655134608699608,44.085328910536134,10.613292684413574,45.0139346806035,8.954636607255908,167.75260296542518,67.75214112556944,12.01741889278371,15.149292103402168,24.6210547138745,580.7760662469235,4.868485906629658,173.94584415273818,1313.5371037487628
BRA,335.77206187499013,148.93786093713416,1139.1733693976844,151.22624312222476,518405.7650416172,1427.621843168882,225.47721852164878,5867.6092031816215,49.28701066946636,44.57681524216657,2751.3402912411784,278.335582109271,1555.2537983429845,12.971007936696198,214.2413664725567,2348.1369167965167,1784.3360926767643,150.7512665112321,77.63369300973565,35.964199995043494,555.8861400067206,1503.8571222285102,170.24829081188247,2413.666144944827,2606.374333522601,1732.8477735695185,7.274623122107208,10.318107291837032,2.880016125816661,2869.5677180760763,57.25848282111372,2993.4755059882987,396.73527536559203,155.39313267913724,966.1569217649414,423.6006443244366,820.3714682209311,15.584323006451301,138.02437799780458,326.30206846176276,437.7920748696119,1049.3769249681905,14171.392770516719,19249.5479106708
CAN,1264.102590848906,329.66644996907416,874.0975950379119,34.66153516988725,594.1570455596477,695308.9845776741,494.227558747765,3804.2505486270784,19.783544155929977,98.01258407099193,2941.9812028846222,297.2889187558788,2071.6560647256274,5.503890517962308,217.7508556096121,1929.4657455126517,8203.464632981259,229.1620586277569,33.724447532391025,128.31189011383836,415.6038981433203,518.54695570949,609.2430182217137,1085.7224581479215,8601.463455086103,1617.8584673255962,8.9920879660249,28.058665363094452,14.887243547008193,2839.0135171142056,34.62584803760649,805.5678199810882,1093.6291769057052,269.52293801880955,67.06924780788752,64.9488488913079,229.02386241961426,12.148587485183851,36.52324553303009,620.8219208712889,264.05308136981034,1041.5959056265779,165538.26585060955,25995.354353825638
CHE,724.2473665935814,2355.040962330763,2445.9769734539004,50.09352902806356,596.8779414920205,1094.1381032640568,304191.21156930184,1045.6658661043803,88.42975246441057,594.8117974966377,18428.03979181317,743.2853360288103,3611.6149818566414,28.279068805310768,365.63398246789194,6687.580630541985,6274.078513889827,659.1353027478601,175.40587667355203,465.6532268463086,171.41011030991183,443.2996030207755,1415.7976494841064,6299.929339428017,3062.6874346346463,723.6172621894606,55.62118611233223,2073.9225094932326,63.20763756042737,486.8074577293653,32.73309857490856,2477.5357590063477,327.690628562235,636.2078131112788,505.86689175778304,168.8382172503565,354.4777360471845,156.39293656651157,111.43886441973166,1132.50620433954,1358.5922910659776,502.85881619628094,7632.200145107627,24866.73207400116
CHN,4744.601124238474,577.7393933793097,2059.5388301432226,69.08339966645602,2463.639300045404,6001.701848702753,795.586121312597,3089210.186179372,68.66242376150007,752.3977110148619,9967.447934092039,1237.6679408015996,2178.314147872861,58.95724016097472,909.2314534712739,6418.039154141698,6217.588461576868,352.8530797458441,67.56235432452367,1474.3298073322494,3765.2674958822504,4935.373317014256,1477.9632859249748,4019.2995656160597,30804.30178711261,17059.87562514614,67.5932296944225,1463.6248089789567,36.750255461175435,4276.666818217164,30.066670268903085,3119.7772860867017,542.1787447057536,750.6291349531809,193.22676925701472,349.6719338615081,1463.6375507331752,109.86455751482511,84.35271066142612,1258.0302211683716,1529.273380125267,10148.048765811602,33711.816751949904,116016.25647318838
CYP,1.0039213742320268,31.46760841400355,25.78863129598208,17.32873131732552,0.5134826920721277,3.8002905827147186,66.84716790539825,3.771077692917303,8783.372931436857,51.46800175368748,182.04676385773175,25.746393517846027,13.813454025122066,44.61519281333477,30.78449528238535,41.74525381415321,267.2700397133161,405.6156830073951,4.151966542189079,71.30766737943024,0.0980712680334255,1.1200187273535462,15.54753188832283,127.39747736393059,4.828321685033375,0.4342345050723482,3.070639529329717,9.814274142031653,11.298005438219771,0.04244751523412373,4.820974857840558,143.24068960849877,38.322045786121464,50.585693429534,2.4213530050438306,19.24450559183736,54.30430852913527,22.021553801106556,14.355227963742953,71.29634199334642,0.9248875064252767,0.41608910559236906,1017.4519720913332,1110.4451350473555
CZE,87.24183730604729,2749.2550650244043,895.1913438315847,228.1089643265224,89.19508922770281,140.70364244010182,490.4179725801496,268.68505092898425,18.26716130757474,118424.3662805821,13593.78158834619,225.72355878979988,792.2500067854559,41.471809575707546,166.96591916782273,1953.267197101147,1417.1571138874187,89.84486182408176,257.3564766387082,1249.1982276376184,25.508835581268958,199.83573795591403,206.35995571741813,1594.7052201415872,176.28912190731143,72.33285935046314,71.00333970575544,281.51031011087014,70.98159365959847,122.07783971154058,1.867691625050473,772.4912510772151,264.2788131750962,2107.1249148177612,100.38641683741558,340.76230916242775,583.0984002445746,2759.901940389226,284.36143989583104,510.5252426878234,407.2345636812198,23.033602779778647,1021.9608537466669,3135.433907266391
