,AUS,AUT,BEL,BGR,BRA,CAN,CHE,CHN,CYP,CZE,DEU,DNK,ESP,EST,FIN,FRA,GBR,GRC,HRV,HUN,IDN,IND,IRL,ITA,JPN,KOR,LTU,LUX,LVA,MEX,MLT,NLD,NOR,POL,PRT,ROU,RUS,SVK,SVN,SWE,TUR,TWN,USA,ROW
AUS,349647.3300210052,42.65446523309523,231.58056775730722,16.164589722295474,326.78307894375104,1057.1794015379116,131.41858821631251,4811.648919155204,7.361577881841837,64.8518466988291,753.9125644749017,400.38640665330246,284.3544355430946,1.0614114164130752,200.19853957130442,572.011975473652,1715.402175062087,75.77487316106976,7.377310780347188,16.895565879311466,2237.9407038678946,1886.1485749827448,83.23770378185608,1435.6431340696613,11948.171145218792,5543.562419523973,1.9235795751001892,6.297068954526916,5.785506553151923,212.36519469077672,28.831717609615378,390.4959614900328,42.69996165560772,24.048794627845634,30.869833449553568,97.52863399592512,138.05308093178886,8.424876245695822,9.658804575950033,122.65837950219344,164.96442046067148,2041.7102006056298,3444.6003123542205,20034.44170537328
AUT,140.88653635894178,114524.32169487112,894.4490634336173,68.59545874828873,160.22711583327637,482.1683975505867,2488.886814151753,404.38696976804266,175.561559551257,1211.338968672863,13970.289851761512,346.9352195454303,1069.5309875273158,13.548319900119479,249.77473113981733,2005.6286303917564,2226.2451982271364,163.01640597626076,507.5480737392674,2083.8483920971107,102.48725230029943,205.05098069476287,174.5109087096258,3915.8902747233738,499.5410125232591,186.19155959574923,15.365479672657507,94.14244615306815,30.220134714261494,150.46204354537994,115.18508067463873,1084.0989108823119,205.40949975702603,956.8823403008553,178.2433550270519,355.38577150678975,655.2341779801129,583.3438826571913,720.3838014344473,577.9457880189142,298.759385324929,119.49839687280581,2161.177382299067,4672.062805684106
BEL,201.04468025380993,876.6576259103134,180205.20810745368,35.42382552501279,402.8908507555799,334.4950595982101,1607.7461203032167,555.0375608059799,40.98606733310251,344.09660068804305,16562.984857268457,1450.7831148258256,2540.587239862317,30.834286430092316,494.9842722277619,14130.183204142102,5649.960317125826,305.98482042675755,68.29470887558703,409.7004741387639,131.17214046996372,619.383209534058,580.7472210584608,4893.831465326477,808.09359374609,342.5983418114746,34.6542742325503,2115.6620720602273,22.929199144171424,399.1861516437588,67.09796015253264,8158.41045920048,479.0441829128001,794.8602768152459,541.522151436999,107.2881320530599,460.5957819570744,98.85580422934412,71.19002955242378,1328.2877122997565,605.5959776473062,224.09335718256432,4551.245074602329,14393.59189300081
BGR,0.45821675078757546,16.901542192639305,77.26606283425872,12279.022494255525,1.5223520721534465,3.1408387316161748,4.383672628020321,8.194673865779015,2.569887201166092,4.439804572973576,67.83649921055053,2.581109774994433,40.637142232345624,0.2470867923837892,1.1424377703888036,24.78677610446004,13.678670272812935,42.887907704827455,3.7629758343927087,5.499966099460102,0.4563350244872338,3.813196137753282,1.6314854177849032,116.49244112395564,0.8298282471203744,1.0170616618292292,0.6522506362826439,0.12591510318887186,0.6116346675161273,4.043841969762637,1.9161617069136059,7.903988737004852,1.6309240093475608,5.728387591582922,6.169555440779237,42.87604330595481,12.702026664543418,0.9894737348102017,3.700924587453671,1.8303130574335023,85.36385174900009,0.46174705090447066,43.20541916492791,505.0959479609063
BRA,140.00714835351434,91.8627325166746,977.6613161547883,79.91727816926361,414504.50873221236,689.7989819130801,173.3178481146234,1749.7603691588984,12.073084747114557,36.682740431234976,1769.0038190347202,314.3672190413096,875.0619054121971,2.4014096254272745,118.77041972312905,1481.3731920944801,1402.1749413182627,95.5792139792151,52.384608448090454,108.81701039697825,399.9197620406003,1219.8441534330955,92.18049826109606,1651.7426304538433,1891.1000582360632,973.357641983084,3.795063899853323,23.226228807839576,0.6738941383509455,1726.0033387402482,3.649228065159257,1787.5756822412782,254.99897518028104,121.47399285107862,469.34645879648514,252.34179507936946,887.101251295117,6.461820988612294,61.328207172844046,192.4880618480859,180.48020587879677,359.0114646785222,8502.680200885521,11608.640616364019
CAN,656.2939984030443,291.57948727804376,672.5420675484128,20.7214740716203,512.8767397247167,505844.81839966145,306.56003579206146,1757.07067422731,12.291121419563712,31.906804682964733,1643.6377671163818,180.73825945262965,753.5496800125624,2.8219013882267814,191.70241041491616,1330.5671632485085,5151.209782728266,59.24275191870577,41.50930242876966,29.8183181194498,350.9154300664825,361.52159320590613,527.6578200740728,1095.8697899158733,7503.697394319149,1419.4313753193371,3.617251834783237,11.047376150872934,4.142097261316093,2572.6838965742995,17.395244442405186,816.9266085593111,646.5109045569111,119.1777867050413,57.35870358092149,27.772477556815865,143.75710071813654,7.447130595687297,13.369828586448698,504.0148661931584,182.14273294097725,661.5842712995657,125619.44084911869,17464.09069800232
CHE,465.45301215396694,1914.94655107294,2106.538211876114,22.955935788643906,450.1053296114386,570.1883804964788,207106.26938393537,381.5163151326515,86.79302058765191,201.07799353407964,13462.496685294072,478.82891138624296,2116.6253730299923,14.416676732939958,250.42782016614547,4524.165099733045,4858.601650015734,399.45643458392357,107.60027186914364,229.87764345272373,129.51868903525366,309.62105978860217,1262.5874307767522,5629.125691754698,2197.032542024506,435.5590078090309,22.061120241849977,1504.4072018178867,27.510725918574494,383.73416915784986,24.771863442909137,2487.509146550079,297.6010989233826,417.2888506488782,411.0704203607911,67.37461444577924,291.2687181545929,90.45775492535272,98.03402967096767,961.6522867787032,503.2557905822697,330.8689908751446,5465.380583736372,14989.743053805281
CHN,1998.3471864076726,223.52957266074097,782.0143454073883,29.783890146404655,692.9119602244564,2045.2391229682885,451.5885877262846,2017766.843345091,28.654891413998207,129.7797288846937,4833.632089756491,475.41852483824414,868.8751395417763,7.296028199511849,329.1680452222961,2763.7641404636115,3169.490676175291,167.41036704231578,39.42984505586222,399.3052897952656,2105.7447299598985,1918.178016861734,228.90741650215216,1596.5813057084354,15278.811560365037,7748.199585782998,10.720635472581268,460.8962821361863,9.146819824444437,1297.7217524878515,28.723944757712726,1563.8233635416711,268.69581928520654,251.3838679558751,82.27293949847343,90.17213542849053,431.0520859018699,17.191023078259825,25.454049533484497,656.5704057112674,399.2835106652074,2846.715189259038,15031.04701800678,53769.560521003856
CYP,0.33743005335714454,13.734149810496287,3.19096709580908,1.05368846426715,0.17740461500635146,2.0598382600488767,6.807554613672247,0.9490851374513317,5907.385194574681,30.22336228215855,49.60857433398189,17.708964568276112,11.574062249915764,0.8052344923845686,9.78631870335707,23.374280220604355,113.36469867708063,137.03747542897332,1.3379925040455274,16.138931720306648,0.23325767101220662,0.36977879559445465,7.603535032987685,82.7243687509885,1.3264775378547584,0.7645350471659851,0.1711277904945695,2.699755450710703,1.9750988220746584,0.09153972208893428,1.76262453929937,277.36436939128987,1.8695658886799487,5.201763504056835,1.3676117632495208,1.2258471904001107,12.407879308514289,0.30480012889441377,16.489618117636287,36.83701203853103,0.774338974134216,0.26672383847767983,466.1145400712012,833.8674346160351
CZE,19.88909164112284,1304.7591946182586,353.80604726290045,43.97720731592573,24.22503995616763,44.47493130274574,228.9978491615602,95.66172815490988,23.222114679535476,66086.59116516677,6909.24979748852,94.8836373076142,289.1598048823923,10.761248508032482,109.74407801993604,746.0784204463646,651.5088631776191,47.31720584765143,94.45123737438408,335.1037261306087,7.5918318933094096,48.29420176295634,76.4289722605102,595.6324439717583,71.63722158764183,32.04897039733608,23.35487265346879,62.501690516273236,31.982020356399396,34.26930470187949,1.1031465404498149,360.39998051008973,63.72876756289769,977.4955835246968,44.38651953182919,116.23094048483341,300.82766117877225,1025.8810936626405,138.04976875817354,232.02468063122686,82.30571951679103,13.988796120402002,587.926073162561,3341.333521147127
DEU,1786.5322242596765,17018.743342490572,14316.287109912937,307.9149158542313,3511.8984200103187,3051.5020495359768,15724.342534794408,5836.000556472037,153.71294086662317,6731.987452782379,1348523.5291822087,5680.776612392734,14002.18036353351,152.76996366517358,3346.722121573338,36816.90165904658,22252.782251984114,1471.5250848942474,779.8231479434986,5545.259029417377,945.720889086753,2657.2568619080253,2369.337230309032,21348.48111942828,5827.28192184564,2638.3944670003166,267.2671373641195,1325.3468610582934,237.5417240267808,5509.48590030799,87.26360288683242,15734.454198036829,2177.2257135607124,8798.025120660577,2578.9604678434976,1247.6863507379808,3746.5123397193265,1824.2423260015194,1014.6125020595075,7572.786529701776,3639.997932905789,2203.639879345379,27123.15532644016,41838.388790855366
DNK,172.75476511504644,188.43320546138838,565.4076037422261,18.602156137471017,135.03883725804175,333.2962915944146,414.2802470760608,259.663449245959,20.67690508918024,89.16946253303786,3306.69081136566,92248.13947540763,621.8665859811472,37.80433860665323,1069.467532563676,1361.785970483237,2802.1979363306477,136.0010300686614,34.136004579035365,106.30025213359005,64.73333226166187,388.98780515227367,374.46646803720444,600.8264320533868,916.8774036149275,198.44516563037132,68.79030946749322,49.51780494166738,59.445666560690434,159.122338729393,4.625280690528522,1029.4417959567745,1687.1551705412721,480.0327419548845,122.52006917064523,29.54937149707785,223.6051905041313,24.773087629144555,29.543758694416578,4190.3728106858125,172.62821504190825,103.9882729654798,1832.2504864742223,9723.634067411685
ESP,213.52006397370192,610.2938575219354,2171.269373260372,57.16766023913713,960.8569772945254,573.3871793970261,1585.2498128449022,360.79429592307434,53.315202872532254,284.6504722754766,8684.070786994034,851.4707612426538,471304.3933513626,26.23059045787307,301.03155040618395,11971.334464489124,8121.876491068679,489.2838640895831,33.10893309980093,397.7686635175615,163.22839028492797,405.22699509751624,632.9472998723328,6046.354674174792,496.9835102289423,310.9144202084004,16.963112421822213,831.8882447484806,20.72097189095634,1760.2007440736306,34.293216393341076,2681.230817617176,323.8032882180589,529.6656077629134,5767.511563121247,144.40619450595216,221.92202741856943,199.16504865866955,93.86520301811683,1396.0800752048315,826.8029972221477,247.17410878049643,5255.672043328902,15847.36874150047
