,AUS,AUT,BEL,BGR,BRA,CAN,CHE,CHN,CYP,CZE,DEU,DNK,ESP,EST,FIN,FRA,GBR,GRC,HRV,HUN,IDN,IND,IRL,ITA,JPN,KOR,LTU,LUX,LVA,MEX,MLT,NLD,NOR,POL,PRT,ROU,RUS,SVK,SVN,SWE,TUR,TWN,USA,ROW
AUS,362748.54475302034,35.012928904104925,254.8346457493519,4.886580510451389,394.861187301114,1098.1161594899522,124.28610669547469,4199.223650012653,9.646836752695261,66.1899853767344,966.4898035813916,432.20250520769764,310.32163799509357,1.5108893604922589,289.655726611808,577.7297134631169,2342.67281751378,59.05662474785891,6.724798021212011,11.594714466785982,2231.2120952654845,861.3439057028763,78.53138769729661,1541.215834161715,12314.634874716736,6563.1543024519115,0.8026118870663932,8.859112171849617,7.4555242149982766,223.22983044775927,44.49635500169881,237.54136718177892,50.938934587740334,29.708414853562942,23.162218253563093,72.4132102493941,112.83504103445026,10.386165434565296,8.355992296043883,150.99114398505742,244.69992913610136,2857.413238581875,4221.128234274666,25830.06207356097
AUT,160.40293121227265,112345.44698534781,845.5546526693334,67.94490155044795,148.5077997434474,674.3571413111474,2423.205138696722,331.9837952503774,135.96660765999763,1151.7066388965861,13913.990637106575,309.8687766086747,1156.0635858417652,9.611749441553783,233.20203218784215,1874.6681788644505,2191.458307955693,156.69933718306464,427.16671699698736,2251.366134248245,92.39959263590987,146.6899334287868,128.9122270356708,3861.288415862401,490.52814708039705,185.98236831088613,10.415124776762719,77.04637240866772,21.11474379560645,117.11761657176268,131.78940803381786,983.1457673665814,169.37097532270633,849.0108264818986,176.14677771837162,308.5726193812259,365.30992739043955,549.0046224844879,696.8313243846075,639.4039430150646,313.30102592483263,131.79475086750747,2069.5150679743797,4463.520017043385
BEL,241.40934881260284,927.0651923675817,175001.84000514715,31.47689295624817,324.37027869449537,346.9130341326918,1731.3870824324767,506.1741689022086,46.79119732830509,310.57377552371264,17898.406094584232,1414.2285430339255,2638.1124169781897,31.73572703280972,515.9480323273253,15008.537716113535,5900.752920599909,341.631995876103,59.85901793511006,441.37912413885874,167.6807994368669,350.9693060206747,628.6646697486968,4926.914378576934,931.8926635677254,421.1508725222685,29.741890990166663,2218.9674525185737,20.340005058759974,323.9019550149001,76.94053383160986,9214.618541519683,464.2442411585947,781.6067764364311,576.2184938737364,102.79774500863027,461.1828520613893,96.02203399883027,76.14480723190806,1445.8103428311729,609.4689129029565,264.06427092786805,4651.561702428338,12988.087542737856
BGR,0.31197153799928434,11.936016690240281,107.67207896622762,11104.210129273659,0.927131116300516,10.269138688035975,3.1991408850505128,9.309060705084857,1.7294224494692498,6.904852080284425,70.75495882116518,1.8988594226929951,24.766673044248027,0.1293009033199717,2.2613458382435088,22.14674766929967,12.59862358350589,35.025964362556984,1.4329081697965427,4.84742399264389,1.464310153773935,1.5724254639667743,0.6937868856280063,106.53459394361343,1.21575847759622,1.1043759840267713,0.149714870787013,0.0734802555433228,0.27720205992666763,3.808888423260815,2.3282550310818975,8.118965550870866,0.9436707676464829,4.011745083278912,3.6602898760613027,36.09722845576786,14.364247953397598,0.6171053821341863,3.320587420659061,1.1428094483533708,82.30420219259955,1.9062523561572045,26.94829740031402,497.73863726891483
BRA,190.1892121745031,132.4969709866934,990.6058088948682,45.1681492189951,480277.8493900299,637.3086044021599,204.98413733678046,1249.4769960529682,4.584421397497677,31.336244014431784,1649.563734348708,426.1459046830073,878.9357311577129,2.3722292428697505,128.28464038922962,1302.9279264460693,1260.2129606783176,113.05096848718141,32.59202229419032,100.08072764545402,387.1078261031486,1221.083103062248,92.84720884852636,1671.2668421201265,2249.531110409204,681.134539726622,6.291468363636977,20.481004750122537,0.5977660810333401,1571.4879043937617,0.9824455645365201,1833.135996689686,318.54756771038984,69.18001452883118,353.2856956700117,127.57749493684365,423.0370522534354,8.56600591525649,66.02684631514455,242.65074861950953,268.05896041198685,414.60155443389084,8165.66776862752,11589.163019275606
CAN,907.7958155554817,281.4992503894786,929.9909710751639,3.58736423118014,622.9898349633868,503848.67951349355,348.15343263134577,1749.7895553560832,13.357412921719762,42.5183121939432,2088.693411561481,256.4976516626527,1063.810910797112,3.208677983024398,220.90427809936298,1491.331557156736,5942.341442804889,64.93378437825776,27.888979131588236,29.925106517501284,428.3723003546827,257.26580674138495,561.3284211486833,1486.9690576784944,9373.934072036714,1753.1061082958329,4.970238728450948,14.721084223236087,4.507991257354631,1950.64024031381,19.627750581963316,811.0691090811138,231.71048353301413,144.4913562875604,117.98634144014146,56.61855188065604,135.59100850512007,8.097875742020884,12.930356902941908,546.0086190432502,351.67480683490305,840.303500091475,126771.68807584743,18901.143659753838
CHE,536.6554808310955,1990.615092354713,2117.307521432152,23.122928978289075,426.6905474328561,452.300193250395,203713.50326452535,354.57432496154115,108.91568086035169,197.93613480193196,13535.636062722364,470.52289893961415,2108.0886327282415,14.877729781623394,278.58787458634583,4469.452731987274,5362.614117680009,435.647561530677,96.1549784417993,228.9236399066082,156.22071291422782,1529.0141421975686,1343.687108442625,4499.58323769725,1884.3745511395102,528.4758604575782,20.500285629282384,1717.5367069825415,25.574829159793378,413.35155580796834,35.49417022809906,2543.4366190508395,247.50443980918163,432.73028679934566,461.21946764184366,71.72386520315592,259.7184341324645,80.55922217493745,91.23557529154074,1044.4734395883022,428.4552652785943,349.3661950249408,4915.735343406598,15823.005377644906
CHN,1913.1103033096601,220.76978181434973,716.1016101335274,19.165444657033706,581.9101572341394,2035.3288141861474,367.8323429538629,1883160.9358037584,19.28321970561721,84.7056336237736,4611.60021485207,454.9003301975717,803.309945200565,5.329064873096027,325.3548989388526,2685.5841069105713,2809.448075769307,112.32810068948669,12.037470705312588,324.29548219430546,1612.297832650442,954.3614286794764,126.52595376367853,1499.6211163521434,14369.580845458671,7254.629148501143,6.676719159003329,511.72503242476967,7.1708056274471375,1041.042434764663,23.738207432566995,1610.0925673292354,152.18722359556583,227.38729972524013,81.9397044971456,75.89364232095703,363.8526384537065,15.455936037988621,18.17136069042543,457.8642003624335,396.2357638224027,3052.886852218583,14749.911430025146,49418.263504718205
CYP,0.36145218800629103,19.103423030066207,1.9511859876928215,2.7134937195992554,0.15684777030796998,2.03459683946291,4.587729639292287,0.527825168519832,5852.456081654638,15.893810560694451,58.75702443346488,16.499942902737946,11.218011390210986,0.837107759179497,12.13622824472216,28.119503762112434,116.9123232115965,131.18579057709346,0.6937693380679474,12.628533460195232,0.03228776174009223,0.4529183337385644,6.099027955162035,85.02274709873963,1.6820622541030392,0.5639079386709226,0.1198853761276071,3.3745434375559613,1.3012162448567028,0.5688327423095172,1.659605658484406,323.62506105077546,1.7545745980438723,0.34734504574848013,1.6025717211889359,1.4239691218612225,4.247488424340085,1.0309098997205595,18.363153898667314,68.81438010576957,0.21652385201939528,0.24968845470419385,542.4784234967365,529.2017038368864
CZE,21.27238832882312,1121.7545756649763,304.8025235741625,47.34385723093872,24.364152257769447,59.04232026926103,220.88920948385714,94.04248633277103,34.79966325996611,59836.13097016673,6135.846231338954,79.75088786920173,233.43863902172725,7.809746950531787,75.38020559695035,624.0131966841768,513.7273253436148,46.992448860901284,83.08341677926983,290.47130287240634,6.198106505492965,36.59638098143813,64.48076305032913,524.8034253960353,67.39360443909707,42.25023352679057,19.35272074667618,88.64012465100994,33.13440843051442,28.42435209696025,0.7862978186661728,304.66548594286724,51.005508285198935,960.0458068478443,45.32495186563483,93.33413811549337,273.07434033568796,820.9317787998068,141.36988586738588,132.48435896084678,59.07097237686201,18.032632127108837,709.4448725029848,3426.794861958093
