,AUS,AUT,BEL,BGR,BRA,CAN,CHE,CHN,CYP,CZE,DEU,DNK,ESP,EST,FIN,FRA,GBR,GRC,HRV,HUN,IDN,IND,IRL,ITA,JPN,KOR,LTU,LUX,LVA,MEX,MLT,NLD,NOR,POL,PRT,ROU,RUS,SVK,SVN,SWE,TUR,TWN,USA,ROW
AUS,393442.3427714869,52.92234915458112,243.61195214899823,41.24340618370383,259.86404271604033,1020.3952187751521,182.84024627777407,5635.156374336359,7.389956412768607,46.69644574957027,719.211522809016,365.94858210446824,367.09271753454476,1.1184490378399632,182.976155588254,679.6265287753147,1832.7996715411718,40.82650460677313,4.871774882416487,19.179852728215412,2249.0622521812807,2324.781965296089,81.51514541568231,1369.9915110842435,11191.648364941146,5193.693887279208,0.9409084941775893,4.6668682658354035,5.017478660590945,206.73187797922375,35.722399880511645,433.15780955085836,44.17074658741899,14.755026991867737,40.55508756992402,17.86829927409434,122.00141644552144,12.44635160993952,5.978396554284355,126.48078428278238,203.76825258079336,1953.888664214527,3428.2843906117273,20852.477356346964
AUT,165.48800309314325,125167.8738127174,804.6046685813949,78.78268709356439,160.21105799387712,472.10221071762464,2652.7490772915335,515.1396352173712,166.595907976933,1258.9467336842417,15219.881412723824,361.9350795426084,1129.9193019468025,16.218529680288228,305.65898871575706,2227.1196976884034,2438.2130089583725,171.8119310445196,664.1397699109058,2105.8901738973404,96.50139857568973,345.3512335869291,280.93976767499055,4340.217130804328,556.6507888905253,240.30275143004758,16.894090387141233,97.8557919238635,44.28890698582754,127.65838716731209,56.25506499644362,1154.6225210187306,316.1184071572649,1121.401773443553,182.42708389233343,415.31397678569914,526.2664983552986,678.3181149791214,752.3462253881207,686.293942038618,397.582887579334,114.00086791844753,2172.8151626737126,5126.334069571336
BEL,332.3942543603014,1027.6131686895137,185724.26755696154,36.39929791712499,427.0634302947806,511.9274118683759,1756.2357545655614,946.4304572287905,45.44282240339648,433.2815737475099,17177.191692675253,1818.2093967601036,2967.357192077411,43.17106166877826,623.1212777542345,15079.7609439988,7765.735453508058,415.3219347314221,90.982028519764,486.97605410435943,155.424160853168,723.0260659029959,726.5989713084147,5247.512343905111,923.75424162866,413.02488461002696,47.01218515514445,2568.890691356599,33.67112953113367,382.22116274615115,85.20467024447247,9442.314874253758,600.614784973362,940.9075810168687,598.5136851059232,124.7451391760103,599.5031276417784,131.72474204487753,78.85183331693493,1819.9676005507774,870.7518842881013,328.0720411537628,5974.466385042822,10082.341799616208
BGR,0.925213070627067,20.370248999011526,73.72088054957506,13799.382167935897,2.5119443497349496,6.113212674442588,4.957749799402764,15.247022159123128,2.441013963843701,15.543668305445058,85.37584309271921,3.6809280276855665,57.995619662263614,0.2911524453421827,2.38199199179141,26.98183838808609,53.139545213010685,57.116976947651,3.030208966045816,4.387476057206996,0.3593491109955487,1.9541587228964437,1.0020778336200373,133.5942326479709,1.380385088786825,2.449649666369169,0.6064729181149332,0.23955290080413597,0.7808297899680842,6.488729247343191,2.2175444061813603,14.760445918324583,3.312128090247351,7.494813009527778,6.3201262599753205,47.37955779952358,15.901934379311445,1.2812043486328275,4.826171866475769,2.6565405320667206,130.61307086592402,0.9284364402134054,48.307417969079864,603.351977734116
BRA,190.24650627711867,67.11299098683449,1067.8557952364918,74.91043657098975,394438.66535347496,1026.415233678789,182.7702176569702,2478.566046932035,11.731486651778825,21.98888358850997,1749.903562401731,207.54683079640301,914.5123667663216,4.519692541622212,123.14015282570544,1481.095743430134,1540.301174412625,111.06532652946069,48.43141308921192,74.77138688171772,448.097111557385,1346.0104750581352,101.00696703843745,1749.6760423360445,2027.9257714564403,1172.58336966681,4.922099143262358,3.7893960443868595,0.9595505890626129,2001.1699556548106,3.6528040676537175,1919.2492723390294,232.96202408131276,102.30218724752345,583.5742494094796,184.1692107896129,809.6199831061565,5.806543417468461,77.44936329194441,202.20356140871226,207.8891111105887,515.2721373741352,9805.289295042021,12559.742421377114
CAN,791.3027136901092,236.38628901819638,743.1128805457319,3.809545077155506,417.06549106846666,513186.2060170528,264.51134004067376,1780.6815571669345,10.160491801249107,35.46777400232833,1844.4260069645848,177.2703009591364,1016.8188602247087,4.4200942715686935,148.12107559465457,1382.7569528344948,5095.78609588778,64.74215228473727,47.90822323557375,41.09807822772548,357.01730516018876,420.7482513069164,410.3580474629884,864.5677371888744,6782.961568030238,1358.8571741094172,16.28759126414376,12.869461659401736,4.769559803762243,1933.9005515559893,19.438523758685143,840.8293472639039,814.550809551177,112.8376435171975,52.01408196510396,20.53168173626804,134.33408010584154,13.169880938862105,10.788130152848597,413.7212649250666,268.8170078140834,720.7988599846249,125284.83677162544,17881.01788691183
CHE,501.5752003003036,1979.0729114286792,1827.362939659454,23.348598984521473,465.22478292374154,663.3244953049335,234925.96297498175,559.9947723055803,92.50558398083555,271.3827751745439,13692.8588005188,481.55241289006784,2439.7481609287884,16.817574663542405,286.26153596139915,4857.401682786532,4880.935818157425,428.61485952114737,130.65230981681722,274.2558600657182,179.42771138919386,413.28017700048736,1651.1963298203996,5471.47212604744,2186.0859901910535,547.2256127265911,22.730042341245877,1444.4803743230227,33.203332425123456,385.43247166603084,26.863609021452945,2903.7574938376483,348.41579726464226,398.17724002755614,398.2049401392024,73.8700893203795,289.11096434747606,101.73289728933935,87.56019390554115,964.8087493787018,898.3526775994396,376.2337429150585,5701.28061128296,16418.40899008017
CHN,2602.663368682039,251.70125132514082,897.5701310569968,25.360704990024672,854.4086734686191,2859.8563490783813,430.963133183374,2141497.6261705197,42.183905833700386,213.87167784787354,5008.720725822458,736.0698517823508,1029.4790681745128,25.019853023608086,378.5437391584897,2720.849819021759,3472.1645768765457,143.87003654740374,24.40167096467267,560.1780129738445,2549.558051122352,2347.436290474206,410.7318219304334,2158.123146388715,16924.836078969995,9506.262930041185,21.922315320481758,399.538259042261,13.611163793136237,2078.793547841341,14.247475475628923,2256.857888970861,309.8236636486725,332.9546594703351,93.96229840306168,105.16702221272641,628.5490261909105,33.108401465108635,35.26235907226544,566.9301201170483,529.2692758114905,3843.2418946576527,18393.028778789794,72068.1095477882
CYP,0.3063601458496885,17.630268052045853,5.4022291392958754,3.2929866987797576,0.20448287426056522,2.3146942180036953,7.410722645079213,0.9233750008077393,6307.328407849159,32.02675910894792,48.28212830888726,21.841758022217302,11.856585188645198,1.001214891700518,10.07927144595976,18.912378047418347,125.8051668521638,190.7818403017387,0.8369469824495185,19.48313267908609,0.7682364377488599,0.37603961001620057,8.5075794553378,78.67234160494253,1.4546182888664227,0.3585928872900832,0.19578491848819327,1.642452829392727,2.3726810728263583,0.03351438324034339,1.3128450136805965,268.67635657220205,8.689502845232605,0.44378727521396133,0.9344447299558747,2.3827630756653364,34.02886664589344,0.16478959979308763,12.481286542540103,36.41614676411709,9.641205148928421,0.2534480501832771,520.4849399060224,876.137893427079
CZE,30.375853320401653,1512.204163115732,356.5556820220487,82.55879457896086,30.796214094851756,63.60001474206996,251.70408253933257,116.15474848081355,10.70631552157002,79781.45377844425,7371.01908801978,97.21017787808339,404.25943018851285,10.73147128224372,107.87657228425147,908.6881184820335,689.4436351349319,47.45526178858313,130.76226261052432,476.9831044273633,13.744447606691054,129.5973000001305,59.64970566365512,697.8836999401357,84.41098493263662,22.79847004039574,23.409622631967196,78.15924428986486,31.038653875393575,25.821293706893456,1.5038023340229747,401.5204954786323,94.42401693087301,1023.0229578626563,54.261941577781606,156.73170559254763,364.0807532839582,1196.168938790971,152.2517306511954,233.82844351796317,140.82157954473954,20.669694932050888,671.1691017437898,3487.923968003024
