Source,Target,Weight
12,0,864.7493387126635
12,1,2377.400890338162
12,2,7479.430183033318
12,3,377.4755565994943
12,4,3041.126620717744
12,5,4035.399636848831
12,6,5063.926511872468
12,7,9881.444344204348
12,8,88.68656837597864
12,9,1797.5959177965924
12,10,35523.29362804864
12,11,2747.745693291794
12,13,97.7951468139995
12,14,1666.9983138653574
12,15,35016.650433720075
12,16,17508.878201532712
12,17,615.0281959945122
12,18,125.3151609216001
12,19,1946.1661662223144
12,20,1357.4628912302526
12,21,1131.5227447411717
12,22,3207.4253270922422
12,23,23661.49248867646
12,24,2064.278892133896
12,25,1323.9221569914173
12,26,341.7409318097655
12,27,1030.440105321255
12,28,104.69139487010216
12,29,3718.743290830782
12,30,86.93034970970676
12,31,9507.93664516638
12,32,3241.1140484837565
12,33,3006.6214785651982
12,34,10214.792510588832
12,35,894.8848604201488
12,36,5688.773948682362
12,37,480.4504511640889
12,38,209.6035342443098
12,39,3792.0166319991918
12,40,2310.604456243432
12,41,1172.4872935503936
12,42,9427.295647707568
0,12,645.0813723697385
1,12,1290.4827675572308
2,12,7034.981828350332
3,12,284.2275657980827
4,12,2305.9881417404818
5,12,2177.0622913056927
6,12,2991.3023477000684
7,12,2166.0827351213484
8,12,189.9567255583489
9,12,1347.3892346624746
10,12,19700.24362921422
11,12,2515.8691893455757
13,12,85.1993696918784
14,12,705.0800340460814
15,12,27004.653540226558
16,12,16607.33401867764
17,12,1778.2256968818788
18,12,177.68895778532428
19,12,1349.0566287799018
20,12,269.20048274194096
21,12,629.0939941441658
22,12,2484.861954130721
23,12,13331.251568140293
24,12,1171.1096438594852
25,12,702.2633603292234
26,12,162.95882575114427
27,12,2832.7324063582537
28,12,81.52040901483944
29,12,2525.582416096077
30,12,96.820185328351
31,12,5870.235068084508
32,12,1457.0257780350155
33,12,2419.5150699202827
34,12,14194.072777736374
35,12,719.2277627215053
36,12,1791.72803242
37,12,398.49780647807603
38,12,359.2232425116296
39,12,2728.634761757552
40,12,2981.6543017940253
41,12,424.37116225811883
42,12,10486.678710300335
