Source,Target,Weight
12,0,667.6236989839225
12,1,1689.0391547228508
12,2,4486.104014197365
12,3,189.34905177929127
12,4,1585.4412553411935
12,5,2391.443782811871
12,6,3554.15451112534
12,7,3174.900427649577
12,8,17.69636391879623
12,9,1109.7683793858487
12,10,24899.44222289229
12,11,1644.3938838714182
12,13,34.06522223406221
12,14,1097.8975310079961
12,15,30732.99157743772
12,16,16453.283001463573
12,17,442.2465543681199
12,18,105.95252055310199
12,19,1184.6266048240827
12,20,861.3314335715694
12,21,738.2413527038099
12,22,2194.5330319016625
12,23,17272.58158133029
12,24,2296.083072464632
12,25,780.3588744141597
12,26,176.88744999374234
12,27,655.6781467740149
12,28,33.96660173157864
12,29,2491.9178939732224
12,30,22.150439810145222
12,31,6740.208947315435
12,32,2357.1199615648925
12,33,1845.5144045911654
12,34,6026.60384465978
12,35,497.37992412763697
12,36,2825.9530405385035
12,37,249.75872417569843
12,38,133.35742277187822
12,39,2729.132493626233
12,40,1990.1868629502167
12,41,647.6496927694764
12,42,5167.749302128651
0,12,451.60255778388887
1,12,942.7739348230932
2,12,3111.6016999936505
3,12,171.21395339116404
4,12,1398.1031751648086
5,12,1540.616392855183
6,12,2338.2984572505898
7,12,1089.606693252014
8,12,61.38271831411168
9,12,778.9450055479758
10,12,13327.76478156748
11,12,2079.0284576795807
13,12,51.71604712520018
14,12,534.5515286872612
15,12,20511.637498571698
16,12,14102.935721265154
17,12,795.152800289755
18,12,93.23796717347028
19,12,693.9541804759735
20,12,163.36748155338702
21,12,811.7992201181145
22,12,1629.9921895972545
23,12,9310.013383016421
24,12,780.1497755611041
25,12,514.9847965076758
26,12,54.12777503209304
27,12,1528.671880377435
28,12,31.220464263240714
29,12,2060.9699316634133
30,12,98.45825916228632
31,12,4078.11582322121
32,12,637.4091024520467
33,12,1046.388179435219
34,12,9027.740656452266
35,12,384.34378737830315
36,12,828.8921004993994
37,12,284.7062467796133
38,12,262.58913860655025
39,12,1945.1292148755829
40,12,1984.7215576587603
41,12,405.1763178653506
42,12,6719.434803464755
