Source,Target,Weight
12,0,483.1715064486517
12,1,1905.939464792965
12,2,5705.003480909599
12,3,451.2179271049503
12,4,3069.0722584669397
12,5,1093.4286871069296
12,6,4053.259289788061
12,7,8304.879861397167
12,8,16.754962188595606
12,9,1963.1482305096506
12,10,27285.484842159483
12,11,1011.8050723378034
12,13,77.17166101769162
12,14,1106.6132725390669
12,15,32288.06025034782
12,16,4662.766887129054
12,17,506.89558647586426
12,18,63.4193518283521
12,19,1713.8050592754928
12,20,1403.637237617937
12,21,1853.290462837268
12,22,2656.3777368706837
12,23,16598.113602987956
12,24,1386.2639776037554
12,25,1147.9032676919262
12,26,175.70768858389027
12,27,788.3075810435072
12,28,48.798254428097245
12,29,6748.212836175995
12,30,16.891774131524144
12,31,5817.815241559024
12,32,3816.9250675561157
12,33,2913.1195082955437
12,34,8288.580909099162
12,35,932.3527547029736
12,36,5569.6724643317675
12,37,586.4321443304317
12,38,194.91553827489653
12,39,2331.1415889782306
12,40,3413.687360311485
12,41,818.8169913822101
12,42,6711.153580130447
0,12,1125.4653708805176
1,12,1385.8520572864904
2,12,5501.715938127595
3,12,1571.4598501571702
4,12,3973.1035960601093
5,12,1230.653645546377
6,12,2543.002775137857
7,12,2815.2388012182664
8,12,115.44725328191885
9,12,1328.7605900506728
10,12,18204.757157804197
11,12,1668.665881723776
13,12,73.7942795540072
14,12,698.8449824074153
15,12,29667.27018408292
16,12,8443.76625443582
17,12,979.2141626005133
18,12,125.09623007081107
19,12,752.8390527035997
20,12,328.91878224397163
21,12,992.1234537380068
22,12,1123.9932454405796
23,12,13553.472110463701
24,12,1900.1212448137078
25,12,1288.1188664765396
26,12,109.22692889167904
27,12,737.1664484774119
28,12,53.21895530060197
29,12,2704.4802138900313
30,12,56.23411166736554
31,12,4836.834155503005
32,12,901.6892488209053
33,12,2456.2259576247884
34,12,13801.463328573434
35,12,771.8430668595598
36,12,2237.669861058631
37,12,513.7921551986484
38,12,255.97023676754824
39,12,1619.0327829958746
40,12,5503.423757690169
41,12,675.742028147361
42,12,8934.305801813687
