Source,Target,Weight
24,0,12314.634874716736
24,1,490.52814708039705
24,2,931.8926635677253
24,3,1.21575847759622
24,4,2249.5311104092043
24,5,9373.934072036714
24,6,1884.3745511395105
24,7,14369.580845458671
24,8,1.6820622541030392
24,9,67.39360443909707
24,10,6302.2366203411975
24,11,1033.702618992672
24,12,453.23892732214625
24,13,5.087491938840912
24,14,586.7988114708544
24,15,2641.977818429286
24,16,5509.41390297442
24,17,152.49599150315476
24,18,1.149939948719011
24,19,64.47968582612475
24,20,10769.965784760094
24,21,1200.5033906488245
24,22,1067.7098143684225
24,23,1698.1917001066479
24,25,14913.39962236558
24,26,5.333577795075988
24,27,82.19075293687031
24,28,2.8051197938748347
24,29,1127.441678603518
24,30,9.982154598889444
24,31,1489.6402250665444
24,32,938.1646053539107
24,33,57.35068319188043
24,34,58.541342835556385
24,35,17.13107110320829
24,36,2351.0158462054583
24,37,4.10365123518539
24,38,3.5393771995643086
24,39,1163.467512970119
24,40,197.43678025812764
24,41,9957.080967568847
24,42,36433.8908859709
0,24,3461.8042798574083
1,24,413.8818563582598
2,24,1905.1704761081967
3,24,7.1249508732837965
4,24,1657.8902144895926
5,24,4219.515314146557
6,24,1157.3361652652713
7,24,20110.257382979773
8,24,34.15173354073547
9,24,113.51853505594478
10,24,9227.410136748367
11,24,725.9773155971607
12,24,1705.0659439751855
13,24,7.011144936495208
14,24,736.8552834608093
15,24,4151.019475362135
16,24,7811.736966721899
17,24,118.85137212396714
18,24,8.145677341983305
19,24,623.5914484980162
20,24,5501.53136197814
21,24,2210.25985983239
22,24,749.4425928306639
23,24,2089.9986973197592
25,24,23495.61569369351
26,24,6.971154518811012
27,24,102.74851750500451
28,24,0.7306227919778092
29,24,6952.685213583404
30,24,9.573102594900499
31,24,3148.9292084561357
32,24,432.84238785932814
33,24,328.4501843171468
34,24,259.2796448214704
35,24,17.403350928834254
36,24,241.8496909407799
37,24,53.322271487198
38,24,22.661615312891158
39,24,1074.0887706998494
40,24,878.2844548811189
41,24,23607.191107645125
42,24,51476.12103257248
