Source,Target,Weight
24,0,28559.43568762975
24,1,1003.218071242786
24,2,1616.9774422148373
24,3,19.243223732153254
24,4,3818.6669493847558
24,5,8412.139647750484
24,6,4595.257370779162
24,7,37788.52349917688
24,8,10.894234695129315
24,9,279.5561274910741
24,10,9787.5482982086
24,11,1661.8135928869117
24,12,944.2422616463623
24,13,67.95926036226385
24,14,856.2790811146643
24,15,4263.331275555667
24,16,6145.108890247787
24,17,595.4404517435256
24,18,12.546795787194721
24,19,236.09766327336567
24,20,15283.875379224817
24,21,2080.6421637222115
24,22,2141.2733448958293
24,23,2581.3720005614964
24,25,17736.93123151505
24,26,3.1484348890248004
24,27,655.5002036632702
24,28,31.213870254892026
24,29,1148.9043149448046
24,30,16.32445496030998
24,31,2016.513067658991
24,32,2388.427245088837
24,33,264.5891178942772
24,34,52.15313747816676
24,35,84.01687182874099
24,36,8379.92641790862
24,37,37.7360275836405
24,38,18.18039451649048
24,39,1353.2084156204594
24,40,274.11277232635916
24,41,12025.121381015242
24,42,34747.29545746935
0,24,4663.436754124027
1,24,435.2017077805725
2,24,2155.708776837566
3,24,37.17340484273331
4,24,2863.849166650385
5,24,4792.420494439225
6,24,1448.2718265519272
7,24,71134.81945601944
8,24,20.4105211577762
9,24,1271.8773222101165
10,24,9820.876304937648
11,24,663.3134676937502
12,24,1274.2940636004034
13,24,31.765644903502732
14,24,472.662863127836
15,24,3604.098094859987
16,24,7281.19091770183
17,24,206.13474631129662
18,24,24.79547292180237
19,24,1308.0791844044418
20,24,7278.582040795669
21,24,3852.343698911985
22,24,689.653511550915
23,24,2360.647727325334
25,24,35739.78165887428
26,24,9.271224317390883
27,24,411.47984905002687
28,24,5.236369224711623
29,24,6467.549617173034
30,24,27.977447246592387
31,24,4158.854180169444
32,24,593.8838581817909
33,24,875.1958418619213
34,24,154.03580102308706
35,24,157.6081209678085
36,24,1171.7323952852944
37,24,272.1220854457717
38,24,34.2081950720005
39,24,692.5214971241785
40,24,1048.3660131742815
41,24,27263.692400407403
42,24,34966.90931217015
