Source,Target,Weight
24,0,39818.95729842383
24,1,1244.514033333505
24,2,1716.074184419414
24,3,18.341935614457782
24,4,6166.372236927378
24,5,10048.852147411002
24,6,4907.141512939005
24,7,50694.921798349766
24,8,2.9582043233487068
24,9,352.46020669559954
24,10,11337.749832716356
24,11,2426.316055109404
24,12,1236.7687795964907
24,13,65.25506375306472
24,14,1098.3293842643957
24,15,5030.03180281281
24,16,7605.094653018975
24,17,749.2463597864404
24,18,8.837263419912547
24,19,300.77485269290366
24,20,19516.419326851745
24,21,3561.8964394965615
24,22,1680.3259912874594
24,23,2804.653160926809
24,25,24138.959733753683
24,26,3.5766864534294887
24,27,438.7158018608272
24,28,40.862252894304326
24,29,1439.9832215896754
24,30,14.703594892613097
24,31,2191.8430160336043
24,32,1271.9000292672415
24,33,398.4091699952025
24,34,72.34745869090528
24,35,122.8962456165829
24,36,15675.641928021449
24,37,34.024198965758636
24,38,24.08232382806203
24,39,1495.2406704629475
24,40,313.82030306062006
24,41,16307.883665720045
24,42,41206.67696129694
0,24,5738.292077726095
1,24,541.029464404498
2,24,2724.947090740745
3,24,37.542966861307676
4,24,3664.3245958216553
5,24,6565.68307930084
6,24,1316.5540577392674
7,24,89368.1818810058
8,24,14.938168121693456
9,24,1247.9741185568093
10,24,11559.432879259712
11,24,777.1060315342343
12,24,1576.8573330610761
13,24,30.87275593125864
14,24,363.72796400993036
15,24,3961.7577893971943
16,24,9187.380682611474
17,24,163.68537391233681
18,24,20.66366219886752
19,24,1336.8492958512516
20,24,12100.30704972295
21,24,4932.769875521685
22,24,998.8815890206228
23,24,2754.6651315999025
25,24,47693.90659902978
26,24,12.92964241500599
27,24,394.718122496921
28,24,12.303939899310675
29,24,9142.579433797995
30,24,19.961059591357067
31,24,4949.145105349249
32,24,525.885593311108
33,24,1322.4208852254974
34,24,206.52990743233312
35,24,139.65504091792792
36,24,2068.745746716932
37,24,437.0107812676511
38,24,39.43542347606524
39,24,1104.106940862525
40,24,1213.9682293208834
41,24,38263.87804786363
42,24,44234.6717704933
