Source,Target,Weight
24,0,22565.27240277791
24,1,885.8903025448458
24,2,1374.2548259721138
24,3,10.27125241263022
24,4,2936.326769185106
24,5,8896.839736845113
24,6,3027.7747872061354
24,7,36883.218536480956
24,8,5.279382882079462
24,9,252.01347763460583
24,10,10070.274364529858
24,11,1564.8709158245458
24,12,780.1497755611041
24,13,19.81294091669489
24,14,991.2039578775704
24,15,4325.9229063057865
24,16,5945.509963733243
24,17,388.69069891896936
24,18,6.396834234578544
24,19,283.41896549904146
24,20,16947.325287247928
24,21,2124.5671226909135
24,22,1727.1349949364144
24,23,2692.5618737829645
24,25,18172.410885032037
24,26,8.354021530515805
24,27,619.3147446097432
24,28,32.652729126906216
24,29,967.6190805959748
24,30,24.76767909003784
24,31,2045.817909197674
24,32,1880.706835638409
24,33,205.63857207985438
24,34,55.162110255291594
24,35,65.85246249979534
24,36,3782.29793375053
24,37,17.90858588478471
24,38,18.161111814486773
24,39,1460.7037066939295
24,40,290.8600262156004
24,41,11575.501855149998
24,42,31534.021174950263
0,24,4742.4427817919095
1,24,455.679186717736
2,24,2389.6116665479826
3,24,18.429933747429065
4,24,2315.766364379623
5,24,5860.912032028634
6,24,1197.2847265515015
7,24,52750.015961326135
8,24,24.32931325701909
9,24,1033.762896592892
10,24,9868.020092377452
11,24,1074.8399131827343
12,24,2296.083072464632
13,24,86.80398920341688
14,24,778.8357034510564
15,24,4414.6040505142055
16,24,8685.20293758636
17,24,141.27565801608685
18,24,24.923842415310467
19,24,1307.5920175757356
20,24,6863.716188290568
21,24,3596.818502500477
22,24,1020.0300789665756
23,24,2174.2847150969988
25,24,30926.709506094045
26,24,19.274396024558538
27,24,130.77976386856568
28,24,7.590370855021727
29,24,7629.860124827521
30,24,21.07857980895369
31,24,2921.4850574123216
32,24,708.95265411813
33,24,492.8462843830522
34,24,272.0100322607979
35,24,168.77557335547664
36,24,1564.439873598921
37,24,194.8173906597161
38,24,41.006147757513844
39,24,964.4506699419388
40,24,1053.206443152068
41,24,30159.594879374516
42,24,47384.697696664276
