Source,Target,Weight
24,0,42141.41773462399
24,1,1197.993585091136
24,2,1476.4592941268045
24,3,30.004095873804854
24,4,6654.234572229671
24,5,10796.21561111972
24,6,4525.896118845303
24,7,67442.33302027111
24,8,1.1878799340318404
24,9,447.643447391885
24,10,12429.35851981631
24,11,1942.890256800851
24,12,2111.9854105461773
24,13,100.5251342806755
24,14,1410.5548641654275
24,15,5113.157598039792
24,16,6761.890203151663
24,17,177.63461178393132
24,18,15.808159708779778
24,19,226.85462871355858
24,20,19819.428128241747
24,21,3830.538045322237
24,22,1431.1186600564347
24,23,3594.9775443884673
24,25,30634.8795747684
24,26,18.670980699562424
24,27,437.18881956718405
24,28,33.647911247229786
24,29,1903.11258561998
24,30,27.66550661570583
24,31,1708.432881485277
24,32,1425.9855189634238
24,33,614.5875950635018
24,34,81.32135690598244
24,35,204.3565886079744
24,36,20769.3681111013
24,37,39.49178485754582
24,38,27.701605908150405
24,39,1495.761387951899
24,40,320.1018376933773
24,41,18774.490610142577
24,42,41337.00547585556
0,24,6666.962079291015
1,24,660.8939832186247
2,24,2551.309128433037
3,24,51.23415857798521
4,24,3789.313244188631
5,24,6838.76726054376
6,24,1390.0954061490274
7,24,84170.28256290853
8,24,4.3897705336663
9,24,1045.3160274267882
10,24,12394.542576753976
11,24,385.3086051247165
12,24,1188.7416354123395
13,24,41.982755133178905
14,24,324.6188273241658
15,24,4325.264747481658
16,24,6125.919637106013
17,24,72.63006242208138
18,24,12.023451042113026
19,24,977.3654829005769
20,24,13478.933990555715
21,24,6277.033426492159
22,24,1828.2721632474966
23,24,2055.7736845331883
25,24,48144.21101888657
26,24,17.622244846605582
27,24,238.94297944572617
28,24,15.743136753005292
29,24,11269.734845583349
30,24,17.866249460016405
31,24,5106.755486115793
32,24,741.6607446050758
33,24,908.2447327864903
34,24,216.8998073605537
35,24,172.42578311307236
36,24,3953.913011063249
37,24,280.2267005154621
38,24,52.695150467322186
39,24,607.2414460885991
40,24,1575.7095869589466
41,24,35624.501841086276
42,24,61228.265882361826
