Source,Target,Weight
4,0,2396.656264635873
4,1,1395.1633573163674
4,2,1607.728634693194
4,3,46.34512654159377
4,5,2043.0354014974414
4,6,1593.6973208570414
4,7,15821.440206973748
4,8,0.29927413025755795
4,9,335.27135581374705
4,10,10777.51342602044
4,11,438.535600604306
4,12,3439.2902603945727
4,13,38.4327346456376
4,14,561.6358513867723
4,15,5424.666817331346
4,16,2544.294818183354
4,17,77.60338736302181
4,18,25.240367354257035
4,19,263.78387482246416
4,20,2262.627137505301
4,21,4565.746135430134
4,22,955.0304001126956
4,23,4241.904895372011
4,24,3715.1304504743684
4,25,6721.4427527512
4,26,4.8297076021910765
4,27,22.092199911800623
4,28,1.1126595340955112
4,29,2627.532064595025
4,30,16.256158302351874
4,31,6728.026326046826
4,32,1808.9901682035254
4,33,398.61884572772925
4,34,1000.9406929321462
4,35,102.80208192493505
4,36,1957.1228101588965
4,37,72.19141994317205
4,38,41.71928260686246
4,39,1842.9420263951126
4,40,1224.4042811789461
4,41,3822.162088241828
4,42,26408.2019066384
0,4,1142.7827368165454
1,4,494.7101566389344
2,4,2174.676928754161
3,4,88.07352757782284
5,4,3658.702819787704
6,4,442.6054979426866
7,4,40105.10585889188
8,4,14.77791291892285
9,4,102.60111263881598
10,4,7571.563928605122
11,4,831.0122473801143
12,4,3711.0829493657534
13,4,23.045435361540488
14,4,737.4019668571066
15,4,4607.114012885533
16,4,3973.433745815627
17,4,216.79423315450802
18,4,155.26544324898322
19,4,102.67613337105942
20,4,2631.407016012233
21,4,7433.1351206997215
22,4,225.96337702651792
23,4,4054.683766528092
24,4,8274.413830864336
25,4,4845.013519669521
26,4,44.99047034619133
27,4,108.4797682686426
28,4,17.2161575282477
29,4,3390.8370408891474
30,4,1.7187878047794605
31,4,7436.212690436297
32,4,1694.2576186129493
33,4,409.1462222138394
34,4,1813.8239496157091
35,4,538.4856620737514
36,4,2006.544121296424
37,4,33.09375628458633
38,4,234.58766359107648
39,4,603.894791656956
40,4,1448.085411866119
41,4,3475.301900436211
42,4,22182.94221983309
