Source,Target,Weight
4,0,1252.9806846510935
4,1,323.81706705218875
4,2,879.2546761220037
4,3,18.1550906359908
4,5,858.6652854486249
4,6,681.2940965886836
4,7,4065.0375699337615
4,8,10.748268312520326
4,9,163.8649188435733
4,10,5977.549288050308
4,11,221.625775000828
4,12,1581.2797473192713
4,13,7.079310896374874
4,14,321.17681469383626
4,15,2564.032001940356
4,16,1297.425851942035
4,17,61.59569487029298
4,18,7.806363895998602
4,19,105.83490275772759
4,20,793.0828540778183
4,21,1661.9740396016746
4,22,427.09903264203547
4,23,2144.433912136396
4,24,2081.193691886372
4,25,2317.690923963577
4,26,2.132099538958049
4,27,33.11460770418249
4,28,1.0312117586950449
4,29,810.3624585568888
4,30,11.55174112537001
4,31,1387.4319372635366
4,32,147.78949469849996
4,33,227.15131872950326
4,34,333.1562233949884
4,35,15.675261678318446
4,36,536.1941687610066
4,37,18.581028980597
4,38,22.23179793891922
4,39,769.3593831844314
4,40,237.8002335336993
4,41,2110.7952138720498
4,42,11393.78084026618
0,4,510.5978465234034
1,4,257.9975479646172
2,4,1629.0233547799805
3,4,155.2348098300476
5,4,2150.915552154693
6,4,431.8278841629348
7,4,9339.708209064047
8,4,136.35749708261977
9,4,57.093365975882996
10,4,3585.2276312844524
11,4,553.1516848095881
12,4,1759.6299907304742
13,4,28.00999807818637
14,4,291.58559669769267
15,4,2635.3105191610075
16,4,2392.232936699881
17,4,214.35362775301655
18,4,71.32132707399767
19,4,62.603445329211816
20,4,835.9188860761196
21,4,2629.418028943993
22,4,179.97293912593898
23,4,3293.4107921896184
24,4,3684.844025489863
25,4,2025.6979494648886
26,4,28.814390180930392
27,4,20.86467386728952
28,4,45.47158729071494
29,4,3126.421782767383
30,4,4.87970990913713
31,4,3674.1346345231327
32,4,623.2924128198918
33,4,187.26146636091042
34,4,1252.8989795672576
35,4,367.0843164382948
36,4,1577.5269974432447
37,4,26.5189830855441
38,4,175.5232664045004
39,4,400.5499820559036
40,4,492.4419031142209
41,4,1046.2815108605516
42,4,19209.181662602543
