Source,Target,Weight
4,0,326.7830789437511
4,1,160.22711583327637
4,2,402.8908507555799
4,3,1.5223520721534465
4,5,512.8767397247167
4,6,450.1053296114386
4,7,692.9119602244564
4,8,0.17740461500635146
4,9,24.22503995616763
4,10,3511.898420010319
4,11,135.03883725804175
4,12,960.8569772945253
4,13,2.2318410128419965
4,14,195.82421010766643
4,15,1733.9602891942263
4,16,823.3255627720005
4,17,9.602869835153381
4,18,2.7480297988450397
4,19,32.22300728106319
4,20,217.5530753278717
4,21,402.61871796866484
4,22,210.27875894044487
4,23,1398.2264226180694
4,24,1764.4592652977667
4,25,1289.145156294245
4,26,0.08137067736900265
4,27,18.781465320418288
4,28,1.8012011403800925
4,29,582.4229483860382
4,30,2.9366861255688685
4,31,523.591286399411
4,32,68.5167880458237
4,33,120.5408538538967
4,34,128.84073306919808
4,35,11.988460187567835
4,36,177.86449108995342
4,37,2.3194150426393283
4,38,3.470158886717647
4,39,547.6219750072174
4,40,171.74400931751268
4,41,838.2391567915511
4,42,7991.255551021153
0,4,140.00714835351434
1,4,91.8627325166746
2,4,977.6613161547883
3,4,79.91727816926361
5,4,689.7989819130802
6,4,173.31784811462342
7,4,1749.7603691588986
8,4,12.073084747114557
9,4,36.682740431234976
10,4,1769.0038190347202
11,4,314.3672190413096
12,4,875.0619054121971
13,4,2.4014096254272745
14,4,118.77041972312904
15,4,1481.37319209448
16,4,1402.1749413182627
17,4,95.57921397921508
18,4,52.38460844809045
19,4,108.81701039697822
20,4,399.9197620406003
21,4,1219.8441534330955
22,4,92.18049826109606
23,4,1651.7426304538433
24,4,1891.1000582360632
25,4,973.3576419830839
26,4,3.7950638998533233
27,4,23.226228807839576
28,4,0.6738941383509455
29,4,1726.0033387402482
30,4,3.649228065159257
31,4,1787.5756822412784
32,4,254.99897518028104
33,4,121.47399285107862
34,4,469.34645879648514
35,4,252.34179507936943
36,4,887.101251295117
37,4,6.461820988612295
38,4,61.328207172844046
39,4,192.4880618480859
40,4,180.4802058787968
41,4,359.0114646785222
42,4,8502.680200885521
