Source,Target,Weight
4,0,1532.7226866869569
4,1,768.386408068853
4,2,1713.4736290068897
4,3,20.931428782066625
4,5,1449.5736970793412
4,6,1434.7496325486245
4,7,20483.692269094598
4,8,0.2774051067162753
4,9,326.0033680824536
4,10,10896.8173213361
4,11,692.9686387709983
4,12,3354.4087548140515
4,13,32.69437271865933
4,14,444.7381067278808
4,15,5980.617592140944
4,16,2729.8505652343583
4,17,39.19084676719474
4,18,12.480084226969725
4,19,244.9391928560169
4,20,2167.9986521843466
4,21,5423.631845460913
4,22,832.8654487440368
4,23,4133.446486555434
4,24,3789.313244188631
4,25,8207.59504888773
4,26,14.031310865548498
4,27,24.492477005088872
4,28,2.0237765548520037
4,29,2957.534375602421
4,30,9.756902030722404
4,31,3312.310304608131
4,32,2994.529600886734
4,33,465.9435528616816
4,34,1131.9208796165713
4,35,151.2719996760098
4,36,1831.6204194522268
4,37,76.82646462886143
4,38,39.898042571894976
4,39,1497.9606878987188
4,40,1358.0321461745255
4,41,3861.6585507787877
4,42,29223.410536449966
0,4,697.0311709013216
1,4,250.52081796199815
2,4,1867.6293966715468
3,4,185.05483153653148
5,4,2858.989392553778
6,4,299.66468472422264
7,4,37040.62815336736
8,4,16.482577785840366
9,4,58.20315345268497
10,4,5529.167736918134
11,4,728.4316718544678
12,4,2814.8633833750628
13,4,28.61428380124917
14,4,506.68095476296014
15,4,3948.658350585637
16,4,3047.4108198340723
17,4,142.7251369399711
18,4,51.655358771643904
19,4,162.91851420747318
20,4,3091.8167564403193
21,4,6341.868904612906
22,4,225.1131596626796
23,4,3431.752523660007
24,4,6654.234572229671
25,4,3843.648082128151
26,4,31.312152813991407
27,4,26.11580643385129
28,4,23.323169865082626
29,4,3149.786546344464
30,4,6.247649325558124
31,4,6674.584570944901
32,4,1405.8163315781146
33,4,540.6858662832783
34,4,985.5292223353987
35,4,317.0824701216459
36,4,959.2730953001053
37,4,56.86461381383898
38,4,313.4678600750771
39,4,545.9174950211078
40,4,1505.7975996508137
41,4,2301.0995587288558
42,4,22361.62726703674
