Source,Target,Weight
22,0,173.1081103399915
22,1,507.53738508231453
22,2,1733.3523556435593
22,3,40.17553836152913
22,4,204.85929483171785
22,5,861.6304327579279
22,6,3589.2131660880896
22,7,1761.2920861774182
22,8,64.30895374916919
22,9,283.6477457316746
22,10,6019.325140444128
22,11,1313.7195926149816
22,12,1592.5366783591385
22,13,50.7029304174231
22,14,533.7685512579102
22,15,4770.585108526363
22,16,21575.899483075053
22,17,104.62549059753893
22,18,65.6021535411203
22,19,314.78393113624725
22,20,63.84479049421538
22,21,164.7080707180345
22,23,3514.8048576801
22,24,689.653511550915
22,25,253.72763867646145
22,26,79.04026997630686
22,27,2276.0879148715007
22,28,27.77253378783107
22,29,219.47251433043567
22,30,7.796503969842646
22,31,7532.429656426254
22,32,1260.0344904719145
22,33,1031.4530331920178
22,34,374.4182350046156
22,35,84.58758057470463
22,36,80.4962833677407
22,37,77.18009494604695
22,38,16.069141173727306
22,39,1372.0239896850433
22,40,284.34417461186524
22,41,385.3762063034035
22,42,45924.589153952234
0,22,848.4215789144432
1,22,702.5359976107447
2,22,5758.020888348407
3,22,47.6016953587282
4,22,800.3782532771455
5,22,1192.5997674177204
6,22,3748.0864087095338
7,22,3326.7800294123767
8,22,14.861747597235107
9,22,642.3591060224999
10,22,8107.480114356392
11,22,1077.2034182222556
12,22,3392.6408814173114
13,22,30.267938119217987
14,22,709.3854931545102
15,22,5151.036504091339
16,22,15403.372744304863
17,22,171.22153122609868
18,22,74.5531527817466
19,22,622.7020433220647
20,22,44.81372127812361
21,22,813.5949375458799
23,22,5196.283627422573
24,22,2141.2733448958293
25,22,531.4683228676171
26,22,16.037891724651164
27,22,1308.5874056375724
28,22,37.23994590136945
29,22,406.6921917123854
30,22,108.13009104834327
31,22,3991.996332702231
32,22,695.2791652928688
33,22,1055.0451852462606
34,22,401.3022767119527
35,22,213.1703163164773
36,22,243.43668834727882
37,22,97.67986509428495
38,22,65.6379239131403
39,22,1452.326809721281
40,22,764.73713136352
41,22,480.1386167907612
42,22,19438.922780373723
