Source,Target,Weight
22,0,179.10060516294976
22,1,408.2476336517301
22,2,1886.3927259080906
22,3,76.89164340939985
22,4,225.1131596626796
22,5,967.1539130900363
22,6,1685.1030511586127
22,7,2032.307112742641
22,8,34.07997833251873
22,9,335.3638753459644
22,10,6277.716401509358
22,11,502.31883777679946
22,12,891.1769099896327
22,13,40.9743950365846
22,14,1122.659844199361
22,15,4248.629775518422
22,16,24099.800559657597
22,17,39.81183037052755
22,18,47.70618704373357
22,19,520.3210734664955
22,20,89.61972016346664
22,21,232.67665361283954
22,23,2748.9520887947774
22,24,1828.2721632474966
22,25,397.85491595708254
22,26,61.60613674580833
22,27,2903.1189492024987
22,28,68.04843345815878
22,29,310.55532627976675
22,30,47.37087199397826
22,31,11285.779105896767
22,32,1162.7531184168781
22,33,1026.3051917262533
22,34,240.8085863709845
22,35,186.74065060378314
22,36,1664.703258227218
22,37,295.36417770237284
22,38,56.281345763503644
22,39,1533.3405910087827
22,40,321.0442785080622
22,41,352.7198016026768
22,42,54490.12406718729
0,22,731.0846282953154
1,22,733.7735102935878
2,22,5105.074458620154
3,22,79.45852716627073
4,22,832.8654487440368
5,22,1420.2904962104365
6,22,8661.639234528806
7,22,2707.3328823968177
8,22,14.486466564203365
9,22,542.1892593567412
10,22,8094.930429426899
11,22,1423.4358611908085
12,22,2662.236229595761
13,22,29.847186674856744
14,22,871.7536125085596
15,22,4275.91815611702
16,22,16698.44442139413
17,22,298.1106505452832
18,22,52.15280183585536
19,22,512.8829746260471
20,22,94.84359204607588
21,22,277.77778691431894
23,22,4582.6492346164205
24,22,1431.1186600564347
25,22,1200.5354040237914
26,22,30.502653106958427
27,22,3151.207583752985
28,22,45.80869506533536
29,22,1097.2871347783362
30,22,114.282010624609
31,22,4204.69711394037
32,22,1162.1316508147065
33,22,1142.1430669883382
34,22,456.8934557041694
35,22,241.41223698727958
36,22,564.4023719314082
37,22,88.09575024906776
38,22,41.543199401756056
39,22,1503.8461237320844
40,22,294.5339325093794
41,22,338.6664078106116
42,22,19217.37132124495
