Source,Target,Weight
17,0,104.41757611993427
17,1,403.27798472139887
17,2,1008.4199313735263
17,3,640.0055622400838
17,4,209.70781413273718
17,5,149.36344422673304
17,6,572.2555292601993
17,7,827.1982117116064
17,8,991.1193171514287
17,9,156.55487802469446
17,10,3012.6583503046613
17,11,305.97852143393885
17,12,1362.5116230472186
17,13,18.25624307193012
17,14,192.88705302318326
17,15,1538.9063326494959
17,16,1757.9193163215014
17,18,72.93281911304143
17,19,222.70496250207526
17,20,133.51303993337575
17,21,413.24839245251513
17,22,171.22153122609868
17,23,4604.267883785154
17,24,206.13474631129662
17,25,141.44628960805642
17,26,9.374847385614963
17,27,417.65241498560096
17,28,44.312877932117274
17,29,10.484333311192122
17,30,43.934025323818176
17,31,1131.1824018449386
17,32,208.29437002657397
17,33,254.0033587401599
17,34,96.62514477309645
17,35,470.54244472824274
17,36,3535.161656626937
17,37,79.71036245334116
17,38,64.90886927446537
17,39,404.1848468903368
17,40,1549.343901808105
17,41,144.67289747021505
17,42,3509.980951512121
0,17,41.86298377522635
1,17,130.36584167035485
2,17,312.79603433897177
3,17,881.1627744926747
4,17,32.732201562932374
5,17,119.81048843422771
6,17,220.50199898765632
7,17,232.60056767574505
8,17,527.9007412240585
9,17,87.00644480756273
10,17,1624.201433947009
11,17,321.908484864309
12,17,336.9650367754197
13,17,6.448285165461876
14,17,45.10130256036397
15,17,524.9675741109253
16,17,1692.2507818374734
18,17,76.09871158814258
19,17,43.85325485065017
20,17,44.1829718384632
21,17,188.7893570958064
22,17,104.62549059753893
23,17,1298.0106559359688
24,17,595.4404517435256
25,17,95.64682368026052
26,17,16.26962564579911
27,17,102.3120881597642
28,17,2.876348649904501
29,17,27.78706933497473
30,17,18.89050282342345
31,17,350.87498418546767
32,17,75.19777315101275
33,17,165.29289662021762
34,17,58.15349231284574
35,17,682.5207168000715
36,17,111.81658135374286
37,17,14.827750049764775
38,17,129.47859590882513
39,17,140.3322583721839
40,17,1507.729418005983
41,17,17.793508489334712
42,17,892.3200250141406
