Source,Target,Weight
17,0,55.494268770619954
17,1,352.1275630414553
17,2,951.3147779903296
17,3,483.0338212599022
17,4,214.35362775301655
17,5,159.58263002283684
17,6,756.4976157658093
17,7,582.6128020435667
17,8,561.1038786234052
17,9,126.18338203123824
17,10,3119.874962965448
17,11,358.41721190113856
17,12,1042.9253943526157
17,13,23.15876446637805
17,14,268.7240550894055
17,15,1648.0838440377026
17,16,1699.9284505773885
17,18,51.24537812821105
17,19,248.05979423484183
17,20,87.30974927380342
17,21,624.5979230175602
17,22,185.6789452301317
17,23,4297.691681644942
17,24,183.89120435228975
17,25,119.40734230502785
17,26,47.048153666548785
17,27,311.83178706994715
17,28,31.70340848100948
17,29,11.053919610503169
17,30,48.204464523098224
17,31,1029.1110481894964
17,32,180.4611543573905
17,33,185.06798582270645
17,34,91.53246963040884
17,35,541.1240300509133
17,36,3002.5977120888633
17,37,70.7264004725444
17,38,43.50004201180314
17,39,358.5412589348177
17,40,1284.8139924079394
17,41,209.59279261223168
17,42,3383.0388487654054
0,17,49.08109324262941
1,17,155.16744129431783
2,17,276.4666044441704
3,17,805.4744170537538
4,17,61.59569487029298
5,17,151.83959588928562
6,17,182.49498783171475
7,17,90.60084094633808
8,17,463.9057853379821
9,17,62.706887198944024
10,17,1309.0137705379727
11,17,409.0455395739474
12,17,475.26613576688493
13,17,6.8608594523256015
14,17,40.237435680268966
15,17,554.8792609958696
16,17,1505.6741662390061
18,17,71.33166196242902
19,17,48.32244470535212
20,17,43.00884764169698
21,17,150.4832409936359
22,17,81.01085994990416
23,17,1108.1854355596124
24,17,324.2225091108479
25,17,61.6087341876774
26,17,13.086944810095064
27,17,41.71413042119329
28,17,5.022751920496849
29,17,26.2235305292631
30,17,24.43797930395452
31,17,292.09872559928766
32,17,48.742329018199385
33,17,151.968727169898
34,17,56.10481709580928
35,17,590.2312819074664
36,17,139.94043988769758
37,17,36.722251311639056
38,17,150.05560697825217
39,17,167.63084117703997
40,17,1288.232583334282
41,17,20.337488332948453
42,17,988.2289192494337
