Source,Target,Weight
17,0,41.1315927305649
17,1,221.2762902980935
17,2,629.4269350158678
17,3,128.26194432119172
17,4,107.53297883116585
17,5,120.59579958311454
17,6,472.2766695623352
17,7,210.26835206075938
17,8,164.96046136030813
17,9,65.64917398132859
17,10,2115.275651963523
17,11,176.05361190936284
17,12,639.713247418096
17,13,6.376688227619018
17,14,204.5875472983072
17,15,1114.7276174932394
17,16,1211.0959800809198
17,18,27.981729088770102
17,19,57.07148611683299
17,20,49.73861952812539
17,21,79.59465986158274
17,22,164.12513207441668
17,23,3616.4773161422163
17,24,139.58343736421807
17,25,83.06031901028952
17,26,2.015455215685702
17,27,136.4553724168276
17,28,3.592907659963713
17,29,2.661323389585996
17,30,102.89091942504447
17,31,810.1910211544299
17,32,91.26788094453514
17,33,68.04440981450107
17,34,65.31842491035239
17,35,341.15056811843425
17,36,1547.0150207762506
17,37,25.015874364939194
17,38,20.144666152122518
17,39,244.0976381473763
17,40,776.0879945308168
17,41,62.34424063069632
17,42,2072.086135976854
0,17,35.97882192735272
1,17,84.94888624740553
2,17,140.55965359194735
3,17,257.3188718763425
4,17,32.521794290226346
5,17,83.32174079654092
6,17,120.39723957027296
7,17,54.30630727264981
8,17,219.25000785458886
9,17,30.090098317388755
10,17,895.5851301716281
11,17,55.36388887648468
12,17,242.7410662636981
13,17,3.4930248760142177
14,17,118.18297509232825
15,17,271.5836675339494
16,17,837.7832823237476
18,17,47.157040998063366
19,17,26.83190193307664
20,17,23.32261662522089
21,17,70.11319622662539
22,17,60.98831879597293
23,17,745.4900823371049
24,17,193.4419530726508
25,17,100.19306708570684
26,17,1.5044730971050533
27,17,44.60274583950503
28,17,1.676011724052188
29,17,7.706516292581817
30,17,29.961377806280126
31,17,193.2659579551755
32,17,24.61586709353704
33,17,41.398669613950794
34,17,50.736834867396716
35,17,207.2095717968276
36,17,141.80626473358416
37,17,14.354790823938206
38,17,18.36581891660508
39,17,78.38658472974238
40,17,481.2464484299951
41,17,13.526681227839694
42,17,543.0059385898234
