Source,Target,Weight
17,0,29.329886747922398
17,1,370.3930549848175
17,2,833.6959768350223
17,3,967.7819977041157
17,4,142.7251369399711
17,5,130.22057695472643
17,6,415.6570442402732
17,7,1083.7966907129478
17,8,265.5308680574448
17,9,107.57494738430073
17,10,2571.111660335177
17,11,180.83138527909298
17,12,1302.2247010677565
17,13,22.577317413582115
17,14,155.02422820601362
17,15,1179.0736865851734
17,16,1190.1285229262635
17,18,157.58141709462822
17,19,182.68023318936963
17,20,95.91963672666573
17,21,221.61660706619259
17,22,298.1106505452832
17,23,2413.86745240078
17,24,72.63006242208138
17,25,204.83901834995757
17,26,17.353197905912378
17,27,550.8603092577941
17,28,25.658050364434647
17,29,4.21881741266851
17,30,71.22600153804078
17,31,795.5127213099088
17,32,213.75468388712517
17,33,337.2307979570428
17,34,149.99201965053888
17,35,488.18954917666684
17,36,1158.4330949554542
17,37,64.08837602054642
17,38,44.77744858250041
17,39,291.86119184787543
17,40,1131.1752028730589
17,41,89.86414408004494
17,42,1762.1047545421732
0,17,63.4298530624805
1,17,148.50308446213702
2,17,413.7774309108932
3,17,935.5971554938072
4,17,39.19084676719474
5,17,70.84087027015238
6,17,232.05175786831248
7,17,342.62713409614287
8,17,428.34527846700286
9,17,74.06624872189995
10,17,1186.1426497430984
11,17,117.80586513782956
12,17,412.2334939229792
13,17,10.318270662198591
14,17,74.39636190338395
15,17,475.31506573554657
16,17,1122.681844408859
18,17,53.685370956847564
19,17,48.06156330631959
20,17,91.6683206300913
21,17,182.6117744357786
22,17,39.81183037052755
23,17,1850.5186952444085
24,17,177.63461178393132
25,17,326.66792161703205
26,17,13.743728397856913
27,17,61.82254474005754
28,17,3.827283931990024
29,17,38.28970845875004
30,17,22.796976634899146
31,17,275.2631889594835
32,17,29.07709525476047
33,17,205.14027756912526
34,17,58.41111861954114
35,17,448.3372005315435
36,17,97.27848115249151
37,17,27.347689153073176
38,17,50.894258325751174
39,17,157.4063114733214
40,17,5067.033813635091
41,17,99.82773362035637
42,17,647.2096439466877
