Source,Target,Weight
40,0,443.58259426193985
40,1,688.6071436002765
40,2,1654.9882496781393
40,3,839.8803657368736
40,4,510.33605053687563
40,5,292.6436775440066
40,6,1640.4837274688566
40,7,2135.713881332009
40,8,0.7205488759527837
40,9,404.9309378040805
40,10,8734.59460305591
40,11,604.1164660637518
40,12,1984.7215576587603
40,13,12.035397549044607
40,14,475.37923160941733
40,15,4179.543006097909
40,16,2876.886811964453
40,17,877.9871756811659
40,18,87.3001073667264
40,19,594.2281626845951
40,20,523.7950817873294
40,21,947.7649135982336
40,22,205.94790590558458
40,23,4869.590604981691
40,24,1053.206443152068
40,25,1343.7217261593833
40,26,86.70448397522358
40,27,76.67151039479991
40,28,1.3123574770698494
40,29,62.46432223102699
40,30,227.75823087290985
40,31,1630.0824625860855
40,32,257.85464710149057
40,33,729.431740930579
40,34,147.07000271572105
40,35,2052.4255703831004
40,36,8947.252162651866
40,37,299.29891040447643
40,38,131.05808720291606
40,39,738.8548676675969
40,41,470.72122768911134
40,42,2161.444623591977
0,40,145.28678908800586
1,40,510.92584894853104
2,40,870.5425908773763
3,40,888.0692965832459
4,40,209.3890675333354
5,40,510.8170748811907
6,40,148.5704515735758
7,40,663.612794869991
8,40,244.79275496809217
9,40,221.86488084041255
10,40,5093.984519102037
11,40,603.8973214740147
12,40,1990.1868629502167
13,40,48.44750292967054
14,40,121.47475400451557
15,40,2558.5723139007628
16,40,2399.858809684758
17,40,960.2616019188916
18,40,170.10326905177175
19,40,252.70077437470246
20,40,137.36461059731906
21,40,467.341771545961
22,40,208.09806183922646
23,40,4807.852770564018
24,40,290.8600262156004
25,40,174.25944798487583
26,40,38.585300403782256
27,40,51.81877671490334
28,40,20.670515636997372
29,40,248.18898182671055
30,40,577.2582681824632
31,40,665.5717677725693
32,40,288.13479115228574
33,40,639.6452642920462
34,40,322.4516957462052
35,40,1249.4673624124064
36,40,3291.605415528161
37,40,72.97144881407957
38,40,85.54384677618661
39,40,365.26554237771865
41,40,120.16767384540907
42,40,4418.667880197877
