Source,Country,Trade Ratio,GDP Ratio
TUR,AUS,3.5476635441001854,1.692918553278987
TUR,AUT,1.842053455388173,0.5159152510470063
TUR,BEL,1.6792069911972212,0.6668828097199112
TUR,BGR,1.0872789977149184,0.08725839795548504
TUR,BRA,1.3515470803394403,2.318434545541346
TUR,CAN,1.337761112016992,1.8678289143615194
TUR,CHE,1.5888732148646887,0.7787828032362899
TUR,CHN,4.84762963696544,14.79778483825128
TUR,CYP,0.011408909464449698,0.025435689775130835
TUR,CZE,1.4857672860912112,0.43705326964756835
TUR,DEU,1.5169480479360817,4.9788390270802925
TUR,DNK,1.279687166571865,0.3769227168869325
TUR,ESP,1.2904217741541026,2.573232278491229
TUR,EST,0.42004985808362066,0.030191033866312125
TUR,FIN,2.7706561457450904,0.38903741841721384
TUR,FRA,1.8989340349447479,3.6389371726653836
TUR,GBR,0.7718814921331404,3.430251275191579
TUR,GRC,0.9797008010622873,0.33268098053806167
TUR,HRV,0.7562111164360403,0.07929195723161049
TUR,HUN,1.330429040408055,0.17829370714006992
TUR,IDN,1.225439479882778,0.7590143546255039
TUR,IND,1.4447078676622065,1.876907309561841
TUR,IRL,0.8746174401373324,0.38959638645734995
TUR,ITA,1.2826231982190472,3.803700079238651
TUR,JPN,4.711754228278188,7.676654302642253
TUR,KOR,5.717590362292035,2.012699204124925
TUR,LTU,1.1676580537273704,0.04598016883860541
TUR,LUX,0.4798448050336565,0.07962540334041122
TUR,LVA,0.09376306238149983,0.05214602388277027
TUR,MEX,0.37333478879476445,1.0450707557002892
TUR,MLT,0.03546794402314919,0.01024942469612978
TUR,NLD,2.7483383628620643,1.0160150369443897
TUR,NOR,0.5616457821096933,0.47727596692591
TUR,POL,0.798998634632603,0.8162646759258981
TUR,PRT,0.6486872214760586,0.3502311065984109
TUR,ROU,1.0269162342598,0.27476692466913905
TUR,RUS,2.543796270862797,2.253877009944664
TUR,SVK,1.9711853957959236,0.1457199233308926
TUR,SVN,1.7018192767518279,0.07266344273640869
TUR,SWE,2.065332334832125,0.6249728878462555
TUR,TUR,1.0,1.0
TUR,TWN,7.850663020701063,0.6657054681080316
TUR,USA,1.1517217824017052,19.37996988831104
