Source,Target,Weight
40,0,680.0789482594885
40,1,1679.9226775823474
40,2,3474.9035278053548
40,3,2447.634235912464
40,4,1448.085411866119
40,5,544.1338975273184
40,6,1645.9431803558884
40,7,7890.863847592657
40,8,6.447334875577512
40,9,998.4237996275124
40,10,17048.676157100585
40,11,722.1031498707615
40,12,5374.346223762709
40,13,37.06601291734411
40,14,908.5982150105922
40,15,7357.946186611962
40,16,3240.076357467322
40,17,3809.867141455227
40,18,259.4191052231306
40,19,1162.5652054892998
40,20,1433.7884743669476
40,21,4255.204298143348
40,22,330.97647925786947
40,23,10306.14820355653
40,24,1682.6013854829862
40,25,3612.493051112009
40,26,125.84141621349
40,27,89.74691779370156
40,28,45.01940357207239
40,29,314.67233762277283
40,30,132.8356374201997
40,31,3148.1519795557256
40,32,690.867065835858
40,33,2045.0193074851832
40,34,401.4421432085086
40,35,2445.7025656309315
40,36,9581.367202286228
40,37,497.2926260384418
40,38,301.8782052249068
40,39,1419.1187277557503
40,41,1601.9717960933742
40,42,7498.126442540793
0,40,336.46506788600976
1,40,890.099036462706
2,40,1970.9692989071466
3,40,1309.9035251780094
4,40,1224.4042811789461
5,40,1066.0616778796325
6,40,507.95146002449883
7,40,2843.529836497037
8,40,263.9848245909245
9,40,751.4329356246848
10,40,10730.121687461566
11,40,906.95473871913
12,40,2753.764257673248
13,40,70.15405253605987
14,40,343.17913104797367
15,40,4714.784428174751
16,40,4781.250093493315
17,40,1317.3283214043186
18,40,152.64550900479358
19,40,459.9076790563152
20,40,741.4016641299428
21,40,1465.1894954712038
22,40,271.3184621525359
23,40,7300.253859496244
24,40,324.6911429379967
25,40,1154.6175287923768
26,40,74.0706684245711
27,40,54.21592081292375
28,40,44.87712453735713
29,40,425.8146416260262
30,40,207.9421340770821
31,40,1227.6583856559553
32,40,273.45521953574246
33,40,1327.1758926825887
34,40,254.80441106077026
35,40,2171.843532649797
36,40,7225.549865551151
37,40,280.10733569397985
38,40,171.96842823661856
39,40,777.3803176365088
41,40,241.52076676648602
42,40,3907.227355397247
