Source,Target,Weight
40,0,769.0294873685042
40,1,1544.958221916557
40,2,3067.5323646722304
40,3,2123.79959345088
40,4,1133.101450867256
40,5,561.7906747228528
40,6,926.5519999153242
40,7,8085.244048573421
40,8,6.0993237016897455
40,9,1246.5443814051534
40,10,16652.85547237657
40,11,667.6505441108853
40,12,5604.81735566998
40,13,32.28255616358948
40,14,921.5430106683392
40,15,6839.669760830756
40,16,3212.489675784637
40,17,4801.488027032779
40,18,136.90848386486522
40,19,970.0080290421913
40,20,1578.1908746118909
40,21,4708.493939092917
40,22,262.183923420368
40,23,10603.918814397211
40,24,1664.501250000321
40,25,3440.3518373426705
40,26,151.8335227876303
40,27,82.7394196137333
40,28,52.113679861975044
40,29,444.5866695130405
40,30,118.54459154206995
40,31,3222.257179358255
40,32,737.5460410403075
40,33,2152.271983329172
40,34,416.6761384980049
40,35,1918.8020984872269
40,36,9059.704503012445
40,37,523.2979604983323
40,38,247.29983656815045
40,39,1292.3967617601961
40,41,1634.1969325923853
40,42,6428.243254775935
0,40,329.0009054746662
1,40,797.5717240686406
2,40,1800.6822523387402
3,40,1327.230954302794
4,40,1349.4653560322881
5,40,1158.0760822057105
6,40,436.309456730053
7,40,3349.5571524507036
8,40,338.415137226653
9,40,614.6353930389811
10,40,9578.611525649605
11,40,791.7447255146324
12,40,2449.2123825776002
13,40,67.01615160855489
14,40,333.1435878808176
15,40,4047.3169993885663
16,40,4256.347766605524
17,40,1117.0533314489455
18,40,126.61281556449164
19,40,534.9315846528968
20,40,442.2741837996076
21,40,1084.136554078027
22,40,263.907869900901
23,40,4955.786490181882
24,40,311.47159587574976
25,40,453.08887473551454
26,40,83.31669835436983
27,40,67.38118266640672
28,40,57.85761683252135
29,40,515.3426862565123
30,40,358.7421454452021
31,40,1259.5509172252825
32,40,360.6878290789402
33,40,1276.615849639866
34,40,286.60341185107376
35,40,1868.8464546727105
36,40,8997.919458226235
37,40,316.4854178455182
38,40,157.80352406336692
39,40,734.6370547595295
41,40,321.0005564363195
42,40,4549.199099313452
