Source,Country,Trade Ratio,GDP Ratio
TUR,AUS,1.9395055286384788,2.0382118148057637
TUR,AUT,1.6926588729939722,0.46185169475002835
TUR,BEL,1.5997950002234442,0.6077441578527932
TUR,BGR,1.2757362325897177,0.07481343713262964
TUR,BRA,1.0236914346882158,2.785342993598112
TUR,CAN,1.0009521872534919,2.0275612428191216
TUR,CHE,1.5063215059721913,0.8226397622028053
TUR,CHN,1.8815804783365022,20.108379240693058
TUR,CYP,0.027178875078415824,0.02348206363823445
TUR,CZE,1.5226800951908235,0.3635262951042507
TUR,DEU,1.460569275624671,4.452456706279867
TUR,DNK,0.9392535495235291,0.32159156101927283
TUR,ESP,1.658823491923536,2.050481822927532
TUR,EST,0.36566187369832753,0.024320766156964702
TUR,FIN,2.5370124165098895,0.32965457453482233
TUR,FRA,1.5276286090391433,3.2497180175913174
TUR,GBR,0.7053492672687413,2.9408592932023225
TUR,GRC,1.6966386395182105,0.2795664087058557
TUR,HRV,0.9173143163627833,0.06307527624765842
TUR,HUN,1.6684934328804961,0.13883377681481057
TUR,IDN,2.123522454299393,1.0710982245043283
TUR,IND,2.9930189007811734,2.486325348940103
TUR,IRL,3.4418273689563903,0.22059735973596806
TUR,ITA,1.3150199337232855,3.3047382738236073
TUR,JPN,3.868354652268574,7.961172903979318
TUR,KOR,2.8301831491609923,2.24770714492898
TUR,LTU,1.3882369306789806,0.03406049212507327
TUR,LUX,0.9132399601237132,0.0801636628867221
TUR,LVA,0.9161730968280843,0.03829681094063096
TUR,MEX,0.37956639671017556,0.9630170506637086
TUR,MLT,0.19456589769542948,0.009828399176312116
TUR,NLD,2.5286743876404856,0.9140479278824032
TUR,NOR,2.743096023489412,0.4239369406980759
TUR,POL,1.3330562039802276,0.7179097781173195
TUR,PRT,0.9601158236027356,0.30290644355421276
TUR,ROU,1.2679411201535644,0.23891356256447946
TUR,RUS,2.0108608617135753,2.1267273956772157
TUR,SVK,1.8001727437935822,0.1297305677519125
TUR,SVN,1.6278355227856336,0.06094576211781057
TUR,SWE,1.9583372561431358,0.5768065883991218
TUR,TUR,1.0,1.0
TUR,TWN,5.350604060400091,0.7352945563039804
TUR,USA,1.629384982520562,18.200392059549838
