Source,Target,Weight
41,0,2409.8219215735157
41,1,132.7927200726444
41,2,270.01781070243203
41,3,2.627414427162428
41,4,870.3733331295613
41,5,974.5967992506313
41,6,416.44451734231524
41,7,5902.1708818048055
41,8,1.0146147644004624
41,9,18.917694234729204
41,10,3220.5189527136013
41,11,87.82361898561871
41,12,249.29563096921126
41,13,5.348672820834069
41,14,192.8551202679733
41,15,919.1061600068823
41,16,962.0626116960568
41,17,13.526681227839694
41,18,1.0045727769401045
41,19,12.769143315907238
41,20,1727.3337756014505
41,21,541.5188151647062
41,22,142.87081857459984
41,23,744.4747357862843
41,24,20728.42831118753
41,25,6443.792409658779
41,26,0.4310381728949009
41,27,30.75594693717893
41,28,1.4621696931097614
41,29,265.0581636868522
41,30,2.6133893720346486
41,31,1117.6881814413798
41,32,104.3296350374871
41,33,45.99522183701107
41,34,58.99407960927472
41,35,57.30013397303161
41,36,662.6200851738055
41,37,1.6597675618525998
41,38,6.9451756469809105
41,39,472.0545915350816
41,40,234.59522971921814
41,42,8363.508742625225
0,41,1427.2487576182764
1,41,192.63701180702358
2,41,221.63016442429887
3,41,20.800874886713878
4,41,937.4460046178963
5,41,2359.785114334601
6,41,107.02823318932514
7,41,31703.853536646704
8,41,13.114031915640345
9,41,288.39298113362065
10,41,2810.522747808969
11,41,331.33398821772244
12,41,459.080541285503
13,41,12.208375242323987
14,41,156.56838084357852
15,41,1431.796584800533
16,41,1744.005149387595
17,41,62.34424063069632
18,41,28.698155353448364
19,41,446.5233202981746
20,41,526.0672687990684
21,41,538.4330221441751
22,41,791.6658209800529
23,41,959.6103482423542
24,41,7729.483004253409
25,41,4483.6799571767215
26,41,15.563131420752251
27,41,10.642233228995392
28,41,5.960193934833895
29,41,2346.808461670326
30,41,7.440194617800717
31,41,539.8257087655717
32,41,292.8076831151992
33,41,236.9969444926044
34,41,56.221491094104145
35,41,160.33782292637355
36,41,124.0221302316761
37,41,104.2882510793195
38,41,32.61927022113352
39,41,280.10056818816133
40,41,357.07825218727083
42,41,12773.194887036623
