Source,Target,Weight
41,0,6890.598432261651
41,1,361.7755912689715
41,2,521.6989791405716
41,3,11.518990362230262
41,4,1682.723518781187
41,5,1186.2948625809152
41,6,764.8576522228784
41,7,18290.078510499487
41,8,0.06666280846977837
41,9,60.36502488643134
41,10,5362.340828596086
41,11,233.06743681640708
41,12,424.37116225811883
41,13,5.6765455300130165
41,14,361.20183719100123
41,15,1930.3042630332086
41,16,1226.6708455961916
41,17,20.5817828572443
41,18,4.8057271048035215
41,19,39.89396201856536
41,20,2215.10229831943
41,21,2830.7731053945668
41,22,499.9997524065576
41,23,890.0614024818087
41,24,34821.549522264686
41,25,12085.247864773095
41,26,5.675164544516793
41,27,82.55903829519741
41,28,13.12388765427884
41,29,307.30559187993987
41,30,0.22200863348826136
41,31,1178.9823408935845
41,32,281.2843022631826
41,33,93.7500518153251
41,34,113.20757266093923
41,35,45.656560521756646
41,36,860.3918343938284
41,37,8.767954011804331
41,38,26.73471007552013
41,39,552.5506302132624
41,40,137.60916642167888
41,42,12724.92326586769
0,41,2724.155103368684
1,41,392.6935229806392
2,41,543.2405706281106
3,41,78.10970287013053
4,41,3523.7190776025927
5,41,3280.555918608401
6,41,232.90098737690383
7,41,74920.30480954752
8,41,21.268852157476715
9,41,566.1747766557947
10,41,4442.848569948947
11,41,452.3970000055903
12,41,1172.4872935503936
13,41,50.584139295608495
14,41,345.0685534393473
15,41,2241.6979775626305
16,41,3017.2246662453863
17,41,146.8569108596315
18,41,37.28065233425028
19,41,1215.8684406947466
20,41,2016.7624811208734
21,41,1323.7027037787711
22,41,602.8425303264129
23,41,1971.8882636550907
24,41,14293.323878180556
25,41,7113.6443289058825
26,41,27.18957377402216
27,41,25.535681564927287
28,41,22.314549543028168
29,41,4966.059547194714
30,41,31.76122703394539
31,41,953.5764327904615
32,41,440.1212339210977
33,41,593.7439128781808
34,41,148.81209609618827
35,41,86.66927996207653
36,41,573.3274290968278
37,41,453.9462322262648
38,41,59.822354738928524
39,41,493.80581183025294
40,41,1080.3231941361728
42,41,17447.93213118635
