Source,Target,Weight
34,0,40.60523115567849
34,1,311.34402297598467
34,2,1021.9923999620564
34,3,19.414837869544566
34,4,1550.7489742591185
34,5,97.93242597416521
34,6,649.8145961545079
34,7,609.4846322980545
34,8,6.080047918439491
34,9,159.32087889465245
34,10,5815.1339128773425
34,11,197.4446217558549
34,12,12130.683977790095
34,13,8.464750170455396
34,14,156.31363857940568
34,15,3647.0941466443346
34,16,2192.7606142659133
34,17,98.23696633162365
34,18,22.514325169403648
34,19,154.02701462935568
34,20,68.45886682457243
34,21,210.97637537699254
34,22,518.4530104274452
34,23,2245.131299312252
34,24,358.36570754594896
34,25,124.52895501904759
34,26,26.542612081373182
34,27,210.89193859834984
34,28,7.8714848704406775
34,29,320.1859087899708
34,30,3.9698449234738
34,31,1422.4373903448675
34,32,802.2648990506833
34,33,247.97777633732483
34,35,43.254809791957435
34,36,351.235053423206
34,37,34.07141179709884
34,38,26.949524859276124
34,39,419.71730339324637
34,40,462.9696166023384
34,41,105.06811251981199
34,42,1236.7164866761157
0,34,79.56975962058056
1,34,214.79383916185145
2,34,673.3647715350165
3,34,17.607151886401933
4,34,449.74325054285487
5,34,185.10402143661227
6,34,432.6847075398577
7,34,215.93637763476283
8,34,20.637783801898856
9,34,125.70247109585564
10,34,2970.656408040593
11,34,211.5829215811913
12,34,9834.651211372271
13,34,13.151860441139224
14,34,254.8921564940617
15,34,3629.3244107372225
16,34,2604.8053383352585
17,34,118.11793686545158
18,34,17.878695280731524
19,34,114.24350826738956
20,34,28.22185558860116
21,34,23.80635393087635
22,34,296.01933354789736
23,34,1459.3830069416238
24,34,181.12726440244208
25,34,118.51666345663591
26,34,8.400175784328727
27,34,136.97112157432008
28,34,14.878160733428967
29,34,188.77722339284
30,34,7.24760687302932
31,34,756.5933743768236
32,34,117.2770764240374
33,34,228.50741558679974
35,34,80.48559387954887
36,34,60.21374334613394
37,34,67.40357889580443
38,34,22.339172842878227
39,34,483.20084607120003
40,34,232.69422363370967
41,34,128.65556646926598
42,34,1738.9903802004321
