Source,Target,Weight
34,0,40.55508756992403
34,1,182.42708389233346
34,2,598.5136851059233
34,3,6.3201262599753205
34,4,583.5742494094796
34,5,52.01408196510396
34,6,398.20494013920234
34,7,93.9622984030617
34,8,0.9344447299558748
34,9,54.26194157778161
34,10,3221.404281178941
34,11,112.18096022793544
34,12,6258.731619318841
34,13,1.5591227242095749
34,14,144.0536252850257
34,15,2262.801476707325
34,16,1547.2486099778346
34,17,38.253172116172856
34,18,1.4872313574707792
34,19,78.60976636409723
34,20,43.18338956133454
34,21,115.50755781499971
34,22,90.8681514071318
34,23,1377.7233691854472
34,24,210.85536391474704
34,25,64.7982091628213
34,26,20.471355920471424
34,27,112.64987562953995
34,28,5.08598084643516
34,29,183.87375646027888
34,30,3.2250982596453053
34,31,881.6288763258849
34,32,337.66892577887717
34,33,390.6452728640554
34,35,24.89474068647312
34,36,170.54634738195747
34,37,17.812397254207426
34,38,9.797218209403162
34,39,241.8219341910756
34,40,261.3315211073605
34,41,55.030998109297705
34,42,651.4926244637404
0,34,91.26444163023471
1,34,92.37127443155008
2,34,336.8327076514053
3,34,9.842777355493554
4,34,135.72223269460966
5,34,100.70951793349577
6,34,161.03078987529767
7,34,49.539832688289614
8,34,6.366887633125644
9,34,22.52727762085146
10,34,1311.3140648764204
11,34,95.68603826522158
12,34,3025.0704734414057
13,34,1.9100924762978464
14,34,59.351924171823384
15,34,1431.4888729130064
16,34,1095.384197439676
17,34,35.90798105135606
18,34,2.6544442717441488
19,34,34.80736915003207
20,34,12.098438401617274
21,34,11.537476619727954
22,34,107.53582076814905
23,34,635.792166030641
24,34,49.6721711648638
25,34,13.648707506255304
26,34,1.9772932423371
27,34,21.25727843435317
28,34,1.3596035797021475
29,34,45.09013317019326
30,34,3.818181763674649
31,34,312.9381657813846
32,34,43.386458123698176
33,34,51.4001650654965
35,34,10.624461476242905
36,34,15.33367441017958
37,34,9.728032037131916
38,34,3.179841357437287
39,34,144.43047670119756
40,34,61.949480915145095
41,34,22.726690936201102
42,34,618.3237661629233
