Source,Target,Weight
34,0,34.892790614304865
34,1,274.859056031323
34,2,1121.3902830175791
34,3,127.62946866962272
34,4,942.5819076968302
34,5,122.96223494893495
34,6,449.8968021813807
34,7,749.2137497274599
34,8,4.3869977006669
34,9,211.82878369553347
34,10,4993.560410236637
34,11,163.3228960382209
34,12,13801.463328573434
34,13,19.851137590299057
34,14,118.51413168674469
34,15,3307.1862203922115
34,16,1243.4802188084768
34,17,62.840909920797216
34,18,22.99496363887588
34,19,142.49436068386797
34,20,97.03864592062332
34,21,377.24834578421166
34,22,433.2091992238163
34,23,2054.7450684074893
34,24,239.44741346698623
34,25,246.71372082976865
34,26,43.30799307286409
34,27,373.2888519846418
34,28,3.527226803069036
34,29,64.51982633565859
34,30,9.56323395626168
34,31,1275.1469807102362
34,32,253.60220438587243
34,33,265.1263481172318
34,35,119.47324933225023
34,36,441.098332360968
34,37,49.95172415594533
34,38,24.486979075355343
34,39,380.66713692078736
34,40,715.9678321841327
34,41,125.04538492593494
34,42,939.0825585629872
0,34,136.55521788996424
1,34,264.8468302779233
2,34,1567.8040098542544
3,34,52.447188836240365
4,34,1286.6637828327005
5,34,206.8522681188777
6,34,444.3466142581745
7,34,406.6626272628478
8,34,12.563156073374234
9,34,235.14630300458262
10,34,3449.073712772116
11,34,250.04702691173543
12,34,8288.580909099162
13,34,16.558078652001427
14,34,184.12984394089318
15,34,4191.974970655704
16,34,1760.8612127059741
17,34,159.331604201949
18,34,10.168709535862297
19,34,180.5693530362493
20,34,51.278438773976575
21,34,122.11818117582722
22,34,268.6109465151171
23,34,1591.9221143633172
24,34,65.89627316790529
25,34,133.262364207775
26,34,22.66510592779957
27,34,92.441147186669
28,34,11.090338697676657
29,34,214.9662706475737
30,34,8.298412972882785
31,34,1184.3979727269002
32,34,214.05729200257844
33,34,282.0415967752427
35,34,181.19130926858304
36,34,176.23311296181112
37,34,90.7439670260488
38,34,20.788654026990596
39,34,413.6678791809432
40,34,404.4182560547926
41,34,58.405983029535676
42,34,1895.6662963237866
